school_id,school_name,scenario,nearest_eligible_park_name_straight,nearest_eligible_park_class,nearest_eligible_park_area_m2,nearest_eligible_park_dist_m_straight
B000003173,길상초등학교,baseline_all_classes,백석공원(마),neighborhood_park_scale,45013.0,11063.3
B000003173,길상초등학교,exclude_playground_like,백석공원(마),neighborhood_park_scale,45013.0,11063.3
B000003173,길상초등학교,exclude_playground_and_small_child,백석공원(마),neighborhood_park_scale,45013.0,11063.3
B000025206,인천새봄초등학교,baseline_all_classes,동춘1근린공원,neighborhood_park_scale,10853.1,684.8
B000025206,인천새봄초등학교,exclude_playground_like,동춘1근린공원,neighborhood_park_scale,10853.1,684.8
B000025206,인천새봄초등학교,exclude_playground_and_small_child,동춘1근린공원,neighborhood_park_scale,10853.1,684.8
B000003033,인천부마초등학교,baseline_all_classes,산곡소공원,playground_like,761.0,605.5
B000003033,인천부마초등학교,exclude_playground_like,마장공원,neighborhood_park_scale,15020.0,648.7
B000003033,인천부마초등학교,exclude_playground_and_small_child,마장공원,neighborhood_park_scale,15020.0,648.7
B000003182,선원초등학교,baseline_all_classes,남산근린공원,neighborhood_park_scale,103240.0,2988.6
B000003182,선원초등학교,exclude_playground_like,남산근린공원,neighborhood_park_scale,103240.0,2988.6
B000003182,선원초등학교,exclude_playground_and_small_child,남산근린공원,neighborhood_park_scale,103240.0,2988.6
B000003009,인천대정초등학교,baseline_all_classes,부평공원,neighborhood_park_scale,113123.0,602.9
B000003009,인천대정초등학교,exclude_playground_like,부평공원,neighborhood_park_scale,113123.0,602.9
B000003009,인천대정초등학교,exclude_playground_and_small_child,부평공원,neighborhood_park_scale,113123.0,602.9
B000003000,인천삼목초등학교장봉분교장,baseline_all_classes,인스파이어호텔 패밀리파크 어린이놀이터,playground_like,,8330.3
B000003000,인천삼목초등학교장봉분교장,exclude_playground_like,유수지공원,neighborhood_park_scale,58961.0,13186.7
B000003000,인천삼목초등학교장봉분교장,exclude_playground_and_small_child,유수지공원,neighborhood_park_scale,58961.0,13186.7
B000003119,인천소양초등학교,baseline_all_classes,소양공원,small_child_park,2431.0,230.3
B000003119,인천소양초등학교,exclude_playground_like,소양공원,small_child_park,2431.0,230.3
B000003119,인천소양초등학교,exclude_playground_and_small_child,박촌공원,mid_activity_park,4019.0,457.2
B000003111,인천안남초등학교,baseline_all_classes,개나리공원,playground_like,625.7,299.6
B000003111,인천안남초등학교,exclude_playground_like,계산4공원,small_child_park,2143.4,379.5
B000003111,인천안남초등학교,exclude_playground_and_small_child,오조산공원,neighborhood_park_scale,18314.4,563.7
B000002995,영흥초등학교,baseline_all_classes,솔찬공원,neighborhood_park_scale,157445.0,19421.0
B000002995,영흥초등학교,exclude_playground_like,솔찬공원,neighborhood_park_scale,157445.0,19421.0
B000002995,영흥초등학교,exclude_playground_and_small_child,솔찬공원,neighborhood_park_scale,157445.0,19421.0
B000003064,인천옥련초등학교,baseline_all_classes,새싹공원,small_child_park,2362.0,79.0
B000003064,인천옥련초등학교,exclude_playground_like,새싹공원,small_child_park,2362.0,79.0
B000003064,인천옥련초등학교,exclude_playground_and_small_child,능허대공원,neighborhood_park_scale,12363.0,624.1
B000003063,인천문남초등학교,baseline_all_classes,문남공원,neighborhood_park_scale,21810.9,63.3
B000003063,인천문남초등학교,exclude_playground_like,문남공원,neighborhood_park_scale,21810.9,63.3
B000003063,인천문남초등학교,exclude_playground_and_small_child,문남공원,neighborhood_park_scale,21810.9,63.3
B000003059,인천동춘초등학교,baseline_all_classes,동춘공원,neighborhood_park_scale,10000.1,166.6
B000003059,인천동춘초등학교,exclude_playground_like,동춘공원,neighborhood_park_scale,10000.1,166.6
B000003059,인천동춘초등학교,exclude_playground_and_small_child,동춘공원,neighborhood_park_scale,10000.1,166.6
B000003068,인천먼우금초등학교,baseline_all_classes,먼우금공원(송도1호),playground_like,1499.8,112.6
B000003068,인천먼우금초등학교,exclude_playground_like,새아침공원,neighborhood_park_scale,102024.0,357.3
B000003068,인천먼우금초등학교,exclude_playground_and_small_child,새아침공원,neighborhood_park_scale,102024.0,357.3
B000003023,인천부평북초등학교,baseline_all_classes,갈산공원,neighborhood_park_scale,45686.0,356.3
B000003023,인천부평북초등학교,exclude_playground_like,갈산공원,neighborhood_park_scale,45686.0,356.3
B000003023,인천부평북초등학교,exclude_playground_and_small_child,갈산공원,neighborhood_park_scale,45686.0,356.3
B000003097,인천논현초등학교,baseline_all_classes,아랫말공원,small_child_park,2400.0,67.9
B000003097,인천논현초등학교,exclude_playground_like,아랫말공원,small_child_park,2400.0,67.9
B000003097,인천논현초등학교,exclude_playground_and_small_child,논현중앙공원,neighborhood_park_scale,60073.0,542.8
B000003066,인천해송초등학교,baseline_all_classes,미추홀공원,neighborhood_park_scale,160099.0,165.0
B000003066,인천해송초등학교,exclude_playground_like,미추홀공원,neighborhood_park_scale,160099.0,165.0
B000003066,인천해송초등학교,exclude_playground_and_small_child,미추홀공원,neighborhood_park_scale,160099.0,165.0
B000003132,인천계양초등학교상야분교장,baseline_all_classes,상야공원,small_child_park,1500.5,208.5
B000003132,인천계양초등학교상야분교장,exclude_playground_like,상야공원,small_child_park,1500.5,208.5
B000003132,인천계양초등학교상야분교장,exclude_playground_and_small_child,동양공원,neighborhood_park_scale,16261.4,2703.8
B000003128,인천작전초등학교,baseline_all_classes,된밭공원,neighborhood_park_scale,11655.0,238.7
B000003128,인천작전초등학교,exclude_playground_like,된밭공원,neighborhood_park_scale,11655.0,238.7
B000003128,인천작전초등학교,exclude_playground_and_small_child,된밭공원,neighborhood_park_scale,11655.0,238.7
B000003159,인천발산초등학교,baseline_all_classes,원당지구 5호 어린이공원,small_child_park,2320.0,157.9
B000003159,인천발산초등학교,exclude_playground_like,원당지구 5호 어린이공원,small_child_park,2320.0,157.9
B000003159,인천발산초등학교,exclude_playground_and_small_child,맑은물빛공원,neighborhood_park_scale,32687.5,202.1
B000003138,인천경서초등학교,baseline_all_classes,쑥공원(경서3호),mid_activity_park,4205.0,244.3
B000003138,인천경서초등학교,exclude_playground_like,쑥공원(경서3호),mid_activity_park,4205.0,244.3
B000003138,인천경서초등학교,exclude_playground_and_small_child,쑥공원(경서3호),mid_activity_park,4205.0,244.3
B000003079,인천만수북초등학교,baseline_all_classes,동부초교3호,playground_like,205.0,213.3
B000003079,인천만수북초등학교,exclude_playground_like,둥지공원,small_child_park,2400.0,549.2
B000003079,인천만수북초등학교,exclude_playground_and_small_child,아단공원,mid_activity_park,4764.0,566.5
B000003157,인천단봉초등학교,baseline_all_classes,금호공원(오류지구 어린이공원),mid_activity_park,3335.0,102.6
B000003157,인천단봉초등학교,exclude_playground_like,금호공원(오류지구 어린이공원),mid_activity_park,3335.0,102.6
B000003157,인천단봉초등학교,exclude_playground_and_small_child,금호공원(오류지구 어린이공원),mid_activity_park,3335.0,102.6
B000003067,인천신송초등학교,baseline_all_classes,신송공원,neighborhood_park_scale,38919.9,59.8
B000003067,인천신송초등학교,exclude_playground_like,신송공원,neighborhood_park_scale,38919.9,59.8
B000003067,인천신송초등학교,exclude_playground_and_small_child,신송공원,neighborhood_park_scale,38919.9,59.8
B000003041,인천용마초등학교,baseline_all_classes,다온어린이공원,mid_activity_park,5268.0,339.5
B000003041,인천용마초등학교,exclude_playground_like,다온어린이공원,mid_activity_park,5268.0,339.5
B000003041,인천용마초등학교,exclude_playground_and_small_child,다온어린이공원,mid_activity_park,5268.0,339.5
B000003048,인천명선초등학교,baseline_all_classes,송도  11호 어린이공원,small_child_park,2000.1,331.6
B000003048,인천명선초등학교,exclude_playground_like,송도  11호 어린이공원,small_child_park,2000.1,331.6
B000003048,인천명선초등학교,exclude_playground_and_small_child,새아침공원,neighborhood_park_scale,104709.0,752.2
B000003109,인천효성초등학교,baseline_all_classes,이촌공원,neighborhood_park_scale,22810.0,142.5
B000003109,인천효성초등학교,exclude_playground_like,이촌공원,neighborhood_park_scale,22810.0,142.5
B000003109,인천효성초등학교,exclude_playground_and_small_child,이촌공원,neighborhood_park_scale,22810.0,142.5
B000002975,인천용현남초등학교,baseline_all_classes,도담어린이공원,mid_activity_park,4577.9,127.8
B000002975,인천용현남초등학교,exclude_playground_like,도담어린이공원,mid_activity_park,4577.9,127.8
B000002975,인천용현남초등학교,exclude_playground_and_small_child,도담어린이공원,mid_activity_park,4577.9,127.8
B000003114,인천서운초등학교,baseline_all_classes,도두머리공원,neighborhood_park_scale,12365.0,93.7
B000003114,인천서운초등학교,exclude_playground_like,도두머리공원,neighborhood_park_scale,12365.0,93.7
B000003114,인천서운초등학교,exclude_playground_and_small_child,도두머리공원,neighborhood_park_scale,12365.0,93.7
B000003054,인천연화초등학교,baseline_all_classes,솔안공원,neighborhood_park_scale,13580.7,149.7
B000003054,인천연화초등학교,exclude_playground_like,솔안공원,neighborhood_park_scale,13580.7,149.7
B000003054,인천연화초등학교,exclude_playground_and_small_child,솔안공원,neighborhood_park_scale,13580.7,149.7
B000002955,인천연안초등학교,baseline_all_classes,비취맨션3단지아파트10동앞놀이터,playground_like,,316.6
B000002955,인천연안초등학교,exclude_playground_like,월미공원,neighborhood_park_scale,590614.0,1960.2
B000002955,인천연안초등학교,exclude_playground_and_small_child,월미공원,neighborhood_park_scale,590614.0,1960.2
B000002965,인천창영초등학교,baseline_all_classes,창영공원,playground_like,1028.8,103.7
B000002965,인천창영초등학교,exclude_playground_like,율목공원,mid_activity_park,9785.0,621.7
B000002965,인천창영초등학교,exclude_playground_and_small_child,율목공원,mid_activity_park,9785.0,621.7
B000003027,인천부원초등학교,baseline_all_classes,꿈나무공원,small_child_park,2582.0,458.7
B000003027,인천부원초등학교,exclude_playground_like,꿈나무공원,small_child_park,2582.0,458.7
B000003027,인천부원초등학교,exclude_playground_and_small_child,신트리공원,neighborhood_park_scale,58595.0,561.8
B000003099,인천새말초등학교,baseline_all_classes,둥지공원,small_child_park,2400.0,192.7
B000003099,인천새말초등학교,exclude_playground_like,둥지공원,small_child_park,2400.0,192.7
B000003099,인천새말초등학교,exclude_playground_and_small_child,만수공원,neighborhood_park_scale,12528.0,312.0
B000002960,인성초등학교,baseline_all_classes,중부감리교회 놀이터,playground_like,,140.1
B000002960,인성초등학교,exclude_playground_like,자유공원,neighborhood_park_scale,68112.0,154.7
B000002960,인성초등학교,exclude_playground_and_small_child,자유공원,neighborhood_park_scale,68112.0,154.7
B000003044,인천삼산초등학교,baseline_all_classes,사랑샘공원,mid_activity_park,4066.0,215.5
B000003044,인천삼산초등학교,exclude_playground_like,사랑샘공원,mid_activity_park,4066.0,215.5
B000003044,인천삼산초등학교,exclude_playground_and_small_child,사랑샘공원,mid_activity_park,4066.0,215.5
B000003015,인천구산초등학교,baseline_all_classes,부개공원,neighborhood_park_scale,10986.0,152.7
B000003015,인천구산초등학교,exclude_playground_like,부개공원,neighborhood_park_scale,10986.0,152.7
B000003015,인천구산초등학교,exclude_playground_and_small_child,부개공원,neighborhood_park_scale,10986.0,152.7
B000002950,인천신광초등학교,baseline_all_classes,한별프라이빌 놀이터,playground_like,,41.7
B000002950,인천신광초등학교,exclude_playground_like,용마루어린이공원,mid_activity_park,3784.9,733.5
B000002950,인천신광초등학교,exclude_playground_and_small_child,용마루어린이공원,mid_activity_park,3784.9,733.5
B000002976,인천학산초등학교,baseline_all_classes,모리포공원,mid_activity_park,5589.7,104.1
B000002976,인천학산초등학교,exclude_playground_like,모리포공원,mid_activity_park,5589.7,104.1
B000002976,인천학산초등학교,exclude_playground_and_small_child,모리포공원,mid_activity_park,5589.7,104.1
B000003092,인천송천초등학교,baseline_all_classes,모험공원,small_child_park,1531.0,123.9
B000003092,인천송천초등학교,exclude_playground_like,모험공원,small_child_park,1531.0,123.9
B000003092,인천송천초등학교,exclude_playground_and_small_child,바람공원,mid_activity_park,8511.0,153.5
B000002986,인천대화초등학교,baseline_all_classes,쑥골공원,small_child_park,2378.8,264.5
B000002986,인천대화초등학교,exclude_playground_like,쑥골공원,small_child_park,2378.8,264.5
B000002986,인천대화초등학교,exclude_playground_and_small_child,화동공원,neighborhood_park_scale,20176.0,556.1
B000002992,인천연학초등학교,baseline_all_classes,물방울어린이공원,small_child_park,2447.0,162.3
B000002992,인천연학초등학교,exclude_playground_like,물방울어린이공원,small_child_park,2447.0,162.3
B000002992,인천연학초등학교,exclude_playground_and_small_child,미추홀공원,neighborhood_park_scale,38950.0,334.5
B000003123,인천계산초등학교,baseline_all_classes,부일공원,playground_like,1171.3,420.1
B000003123,인천계산초등학교,exclude_playground_like,계양근린공원,neighborhood_park_scale,344582.8,721.7
B000003123,인천계산초등학교,exclude_playground_and_small_child,계양근린공원,neighborhood_park_scale,344582.8,721.7
B000002987,인천주안북초등학교,baseline_all_classes,염창공원,small_child_park,2105.3,245.0
B000002987,인천주안북초등학교,exclude_playground_like,염창공원,small_child_park,2105.3,245.0
B000002987,인천주안북초등학교,exclude_playground_and_small_child,주안공원,mid_activity_park,7974.2,600.2
B000003144,인천석남초등학교,baseline_all_classes,석남체육공원,playground_like,,467.5
B000003144,인천석남초등학교,exclude_playground_like,석남체육공원,neighborhood_park_scale,10880.0,490.8
B000003144,인천석남초등학교,exclude_playground_and_small_child,석남체육공원,neighborhood_park_scale,10880.0,490.8
B000003168,인천가현초등학교,baseline_all_classes,수차공원,playground_like,,140.7
B000003168,인천가현초등학교,exclude_playground_like,가정공원,mid_activity_park,6612.0,532.4
B000003168,인천가현초등학교,exclude_playground_and_small_child,가정공원,mid_activity_park,6612.0,532.4
B000003142,인천심곡초등학교,baseline_all_classes,절골공원,small_child_park,2451.0,98.5
B000003142,인천심곡초등학교,exclude_playground_like,절골공원,small_child_park,2451.0,98.5
B000003142,인천심곡초등학교,exclude_playground_and_small_child,모통공원,mid_activity_park,3003.0,364.3
B000002996,덕적초등학교,baseline_all_classes,인스파이어호텔 패밀리파크 어린이놀이터,playground_like,,33387.1
B000002996,덕적초등학교,exclude_playground_like,창포공원,small_child_park,1523.0,42002.0
B000002996,덕적초등학교,exclude_playground_and_small_child,뒷마루공원,neighborhood_park_scale,12500.0,42133.9
B000003025,인천부개초등학교,baseline_all_classes,마분놀이공원,playground_like,1474.0,201.1
B000003025,인천부개초등학교,exclude_playground_like,세모공원,mid_activity_park,5140.0,408.4
B000003025,인천부개초등학교,exclude_playground_and_small_child,세모공원,mid_activity_park,5140.0,408.4
B000003103,인천담방초등학교,baseline_all_classes,골마루공원,neighborhood_park_scale,10379.0,135.3
B000003103,인천담방초등학교,exclude_playground_like,골마루공원,neighborhood_park_scale,10379.0,135.3
B000003103,인천담방초등학교,exclude_playground_and_small_child,골마루공원,neighborhood_park_scale,10379.0,135.3
B000003088,인천사리울초등학교,baseline_all_classes,해오름공원,neighborhood_park_scale,34712.0,334.3
B000003088,인천사리울초등학교,exclude_playground_like,해오름공원,neighborhood_park_scale,34712.0,334.3
B000003088,인천사리울초등학교,exclude_playground_and_small_child,해오름공원,neighborhood_park_scale,34712.0,334.3
B000002957,인천공항초등학교,baseline_all_classes,금호베스트빌 2차아파트 놀이터(202동 옆),playground_like,,79.7
B000002957,인천공항초등학교,exclude_playground_like,창포공원,small_child_park,1523.0,145.5
B000002957,인천공항초등학교,exclude_playground_and_small_child,뒷마루공원,neighborhood_park_scale,12500.0,148.9
B000003075,인천구월서초등학교,baseline_all_classes,수봉,playground_like,,127.8
B000003075,인천구월서초등학교,exclude_playground_like,석바위공원,neighborhood_park_scale,47005.0,182.3
B000003075,인천구월서초등학교,exclude_playground_and_small_child,석바위공원,neighborhood_park_scale,47005.0,182.3
B000002964,인천송현초등학교,baseline_all_classes,화수13공원,playground_like,415.8,176.6
B000002964,인천송현초등학교,exclude_playground_like,화도진공원,neighborhood_park_scale,20830.0,504.5
B000002964,인천송현초등학교,exclude_playground_and_small_child,화도진공원,neighborhood_park_scale,20830.0,504.5
B000003051,인천능허대초등학교,baseline_all_classes,한진어린이공원 놀이시설,playground_like,,103.3
B000003051,인천능허대초등학교,exclude_playground_like,새싹공원,small_child_park,2362.0,230.1
B000003051,인천능허대초등학교,exclude_playground_and_small_child,능허대공원,neighborhood_park_scale,12363.0,567.0
B000003035,인천산곡남초등학교,baseline_all_classes,마장공원,neighborhood_park_scale,15020.0,447.1
B000003035,인천산곡남초등학교,exclude_playground_like,마장공원,neighborhood_park_scale,15020.0,447.1
B000003035,인천산곡남초등학교,exclude_playground_and_small_child,마장공원,neighborhood_park_scale,15020.0,447.1
B000003152,인천검단초등학교,baseline_all_classes,마전지구2호 어린이공원,mid_activity_park,7446.0,483.2
B000003152,인천검단초등학교,exclude_playground_like,마전지구2호 어린이공원,mid_activity_park,7446.0,483.2
B000003152,인천검단초등학교,exclude_playground_and_small_child,마전지구2호 어린이공원,mid_activity_park,7446.0,483.2
B000003107,인천효성동초등학교,baseline_all_classes,꿈나무공원,mid_activity_park,4741.0,500.6
B000003107,인천효성동초등학교,exclude_playground_like,꿈나무공원,mid_activity_park,4741.0,500.6
B000003107,인천효성동초등학교,exclude_playground_and_small_child,꿈나무공원,mid_activity_park,4741.0,500.6
B000003166,인천마전초등학교,baseline_all_classes,검단2지구 1호 어린이공원,small_child_park,2297.0,59.8
B000003166,인천마전초등학교,exclude_playground_like,검단2지구 1호 어린이공원,small_child_park,2297.0,59.8
B000003166,인천마전초등학교,exclude_playground_and_small_child,검단2지구 2호 어린이공원,mid_activity_park,3692.0,253.1
B000003105,인천서창초등학교,baseline_all_classes,서창공원,neighborhood_park_scale,17518.0,299.4
B000003105,인천서창초등학교,exclude_playground_like,서창공원,neighborhood_park_scale,17518.0,299.4
B000003105,인천서창초등학교,exclude_playground_and_small_child,서창공원,neighborhood_park_scale,17518.0,299.4
B000002979,인천문학초등학교,baseline_all_classes,문학소공원,playground_like,786.0,100.8
B000002979,인천문학초등학교,exclude_playground_like,삼호어린이공원,mid_activity_park,3933.3,305.4
B000002979,인천문학초등학교,exclude_playground_and_small_child,삼호어린이공원,mid_activity_park,3933.3,305.4
B000003030,인천부평남초등학교,baseline_all_classes,부평공원,neighborhood_park_scale,113123.0,496.3
B000003030,인천부평남초등학교,exclude_playground_like,부평공원,neighborhood_park_scale,113123.0,496.3
B000003030,인천부평남초등학교,exclude_playground_and_small_child,부평공원,neighborhood_park_scale,113123.0,496.3
B000003005,인천용현남초등학교자월분교장,baseline_all_classes,인스파이어호텔 패밀리파크 어린이놀이터,playground_like,,24329.4
B000003005,인천용현남초등학교자월분교장,exclude_playground_like,영종하늘도시 8호,neighborhood_park_scale,26615.0,30493.1
B000003005,인천용현남초등학교자월분교장,exclude_playground_and_small_child,영종하늘도시 8호,neighborhood_park_scale,26615.0,30493.1
B000003019,인천부광초등학교,baseline_all_classes,세영공원,neighborhood_park_scale,10105.0,87.8
B000003019,인천부광초등학교,exclude_playground_like,세영공원,neighborhood_park_scale,10105.0,87.8
B000003019,인천부광초등학교,exclude_playground_and_small_child,세영공원,neighborhood_park_scale,10105.0,87.8
B000003040,인천동암초등학교,baseline_all_classes,약산놀이공원,small_child_park,1649.0,161.1
B000003040,인천동암초등학교,exclude_playground_like,약산놀이공원,small_child_park,1649.0,161.1
B000003040,인천동암초등학교,exclude_playground_and_small_child,석촌공원,neighborhood_park_scale,52723.0,319.8
B000002984,인천승학초등학교,baseline_all_classes,중앙공원,neighborhood_park_scale,351770.8,190.1
B000002984,인천승학초등학교,exclude_playground_like,중앙공원,neighborhood_park_scale,351770.8,190.1
B000002984,인천승학초등학교,exclude_playground_and_small_child,중앙공원,neighborhood_park_scale,351770.8,190.1
B000003017,인천부내초등학교,baseline_all_classes,새말놀이공원,mid_activity_park,3901.0,105.6
B000003017,인천부내초등학교,exclude_playground_like,새말놀이공원,mid_activity_park,3901.0,105.6
B000003017,인천부내초등학교,exclude_playground_and_small_child,새말놀이공원,mid_activity_park,3901.0,105.6
B000002963,인천만석초등학교,baseline_all_classes,화수3공원,playground_like,411.5,181.4
B000002963,인천만석초등학교,exclude_playground_like,화도진공원,neighborhood_park_scale,20830.0,336.9
B000002963,인천만석초등학교,exclude_playground_and_small_child,화도진공원,neighborhood_park_scale,20830.0,336.9
B000003143,인천신석초등학교,baseline_all_classes,원신공원,neighborhood_park_scale,57685.0,572.2
B000003143,인천신석초등학교,exclude_playground_like,원신공원,neighborhood_park_scale,57685.0,572.2
B000003143,인천신석초등학교,exclude_playground_and_small_child,원신공원,neighborhood_park_scale,57685.0,572.2
B000003100,인천조동초등학교,baseline_all_classes,돌골공원,small_child_park,2086.0,322.5
B000003100,인천조동초등학교,exclude_playground_like,돌골공원,small_child_park,2086.0,322.5
B000003100,인천조동초등학교,exclude_playground_and_small_child,만수공원,neighborhood_park_scale,12528.0,434.0
B000025756,인천청호초등학교,baseline_all_classes,물병자리공원,neighborhood_park_scale,88118.9,110.5
B000025756,인천청호초등학교,exclude_playground_like,물병자리공원,neighborhood_park_scale,88118.9,110.5
B000025756,인천청호초등학교,exclude_playground_and_small_child,물병자리공원,neighborhood_park_scale,88118.9,110.5
B000022832,인천한빛초등학교,baseline_all_classes,갯골3호수변공원,neighborhood_park_scale,29051.0,85.5
B000022832,인천한빛초등학교,exclude_playground_like,갯골3호수변공원,neighborhood_park_scale,29051.0,85.5
B000022832,인천한빛초등학교,exclude_playground_and_small_child,갯골3호수변공원,neighborhood_park_scale,29051.0,85.5
B000003106,경인교육대학교부설초등학교,baseline_all_classes,이촌공원,neighborhood_park_scale,22810.0,160.0
B000003106,경인교육대학교부설초등학교,exclude_playground_like,이촌공원,neighborhood_park_scale,22810.0,160.0
B000003106,경인교육대학교부설초등학교,exclude_playground_and_small_child,이촌공원,neighborhood_park_scale,22810.0,160.0
B000003020,인천일신초등학교,baseline_all_classes,일신놀이공원,mid_activity_park,3049.0,123.7
B000003020,인천일신초등학교,exclude_playground_like,일신놀이공원,mid_activity_park,3049.0,123.7
B000003020,인천일신초등학교,exclude_playground_and_small_child,일신놀이공원,mid_activity_park,3049.0,123.7
B000003046,인천굴포초등학교,baseline_all_classes,박물관공원,neighborhood_park_scale,18075.0,152.5
B000003046,인천굴포초등학교,exclude_playground_like,박물관공원,neighborhood_park_scale,18075.0,152.5
B000003046,인천굴포초등학교,exclude_playground_and_small_child,박물관공원,neighborhood_park_scale,18075.0,152.5
B000003042,인천마장초등학교,baseline_all_classes,마장공원,neighborhood_park_scale,15020.0,618.1
B000003042,인천마장초등학교,exclude_playground_like,마장공원,neighborhood_park_scale,15020.0,618.1
B000003042,인천마장초등학교,exclude_playground_and_small_child,마장공원,neighborhood_park_scale,15020.0,618.1
B000002991,인천인주초등학교,baseline_all_classes,선비공원,mid_activity_park,3150.0,192.7
B000002991,인천인주초등학교,exclude_playground_like,선비공원,mid_activity_park,3150.0,192.7
B000002991,인천인주초등학교,exclude_playground_and_small_child,선비공원,mid_activity_park,3150.0,192.7
B000003034,인천미산초등학교,baseline_all_classes,마장공원,neighborhood_park_scale,15020.0,462.5
B000003034,인천미산초등학교,exclude_playground_like,마장공원,neighborhood_park_scale,15020.0,462.5
B000003034,인천미산초등학교,exclude_playground_and_small_child,마장공원,neighborhood_park_scale,15020.0,462.5
B000003102,인천장수초등학교,baseline_all_classes,새골공원,mid_activity_park,4000.0,155.7
B000003102,인천장수초등학교,exclude_playground_like,새골공원,mid_activity_park,4000.0,155.7
B000003102,인천장수초등학교,exclude_playground_and_small_child,새골공원,mid_activity_park,4000.0,155.7
B000002989,인천주안남초등학교,baseline_all_classes,미니공원,small_child_park,1653.2,46.0
B000002989,인천주안남초등학교,exclude_playground_like,미니공원,small_child_park,1653.2,46.0
B000002989,인천주안남초등학교,exclude_playground_and_small_child,미추어린이공원,mid_activity_park,3238.8,669.0
B000003077,상인천초등학교,baseline_all_classes,풀무골소공원,mid_activity_park,3186.0,315.5
B000003077,상인천초등학교,exclude_playground_like,풀무골소공원,mid_activity_park,3186.0,315.5
B000003077,상인천초등학교,exclude_playground_and_small_child,풀무골소공원,mid_activity_park,3186.0,315.5
B000003060,인천동막초등학교,baseline_all_classes,동막공원,neighborhood_park_scale,10000.1,90.9
B000003060,인천동막초등학교,exclude_playground_like,동막공원,neighborhood_park_scale,10000.1,90.9
B000003060,인천동막초등학교,exclude_playground_and_small_child,동막공원,neighborhood_park_scale,10000.1,90.9
B000002969,인천동명초등학교,baseline_all_classes,창영공원,playground_like,1028.8,452.0
B000002969,인천동명초등학교,exclude_playground_like,송현공원,neighborhood_park_scale,73323.7,476.6
B000002969,인천동명초등학교,exclude_playground_and_small_child,송현공원,neighborhood_park_scale,73323.7,476.6
B000002990,인천학익초등학교,baseline_all_classes,재넘이어린이공원,neighborhood_park_scale,10187.0,175.3
B000002990,인천학익초등학교,exclude_playground_like,재넘이어린이공원,neighborhood_park_scale,10187.0,175.3
B000002990,인천학익초등학교,exclude_playground_and_small_child,재넘이어린이공원,neighborhood_park_scale,10187.0,175.3
B000003104,인천남동초등학교,baseline_all_classes,남동공원,small_child_park,1500.0,85.3
B000003104,인천남동초등학교,exclude_playground_like,남동공원,small_child_park,1500.0,85.3
B000003104,인천남동초등학교,exclude_playground_and_small_child,담방문화공원,mid_activity_park,7126.0,435.6
B000003047,한일초등학교,baseline_all_classes,숲속어린이공원,small_child_park,2506.0,148.0
B000003047,한일초등학교,exclude_playground_like,숲속어린이공원,small_child_park,2506.0,148.0
B000003047,한일초등학교,exclude_playground_and_small_child,산곡어린이공원,mid_activity_park,3080.0,476.4
B000003091,인천주원초등학교,baseline_all_classes,간석육교어린이공원,playground_like,,95.1
B000003091,인천주원초등학교,exclude_playground_like,주원공원,small_child_park,1924.0,267.3
B000003091,인천주원초등학교,exclude_playground_and_small_child,이화공원,mid_activity_park,6978.0,360.6
B000003032,인천산곡초등학교,baseline_all_classes,산곡소공원,playground_like,761.0,263.0
B000003032,인천산곡초등학교,exclude_playground_like,산곡어린이공원,mid_activity_park,3080.0,382.2
B000003032,인천산곡초등학교,exclude_playground_and_small_child,산곡어린이공원,mid_activity_park,3080.0,382.2
B000003076,인천상아초등학교,baseline_all_classes,하늘공원,small_child_park,1519.0,175.1
B000003076,인천상아초등학교,exclude_playground_like,하늘공원,small_child_park,1519.0,175.1
B000003076,인천상아초등학교,exclude_playground_and_small_child,구월공원,mid_activity_park,3194.0,573.9
B000003055,인천함박초등학교,baseline_all_classes,장미공원,neighborhood_park_scale,1025454.0,268.1
B000003055,인천함박초등학교,exclude_playground_like,장미공원,neighborhood_park_scale,1025454.0,268.1
B000003055,인천함박초등학교,exclude_playground_and_small_child,장미공원,neighborhood_park_scale,1025454.0,268.1
B000003052,인천선학초등학교,baseline_all_classes,선학공원,mid_activity_park,9132.0,121.8
B000003052,인천선학초등학교,exclude_playground_like,선학공원,mid_activity_park,9132.0,121.8
B000003052,인천선학초등학교,exclude_playground_and_small_child,선학공원,mid_activity_park,9132.0,121.8
B000002953,인천운서초등학교,baseline_all_classes,용샘공원,small_child_park,2805.0,120.6
B000002953,인천운서초등학교,exclude_playground_like,용샘공원,small_child_park,2805.0,120.6
B000002953,인천운서초등학교,exclude_playground_and_small_child,무지개길공원1,mid_activity_park,3717.0,259.5
B000003069,인천박문초등학교,baseline_all_classes,동춘5공원,playground_like,475.7,95.8
B000003069,인천박문초등학교,exclude_playground_like,동춘4공원,neighborhood_park_scale,168150.0,136.5
B000003069,인천박문초등학교,exclude_playground_and_small_child,동춘4공원,neighborhood_park_scale,168150.0,136.5
B000003022,인천상정초등학교,baseline_all_classes,한마음어린이공원,mid_activity_park,8114.0,310.2
B000003022,인천상정초등학교,exclude_playground_like,한마음어린이공원,mid_activity_park,8114.0,310.2
B000003022,인천상정초등학교,exclude_playground_and_small_child,한마음어린이공원,mid_activity_park,8114.0,310.2
B000002973,인천용일초등학교,baseline_all_classes,용남공원,mid_activity_park,3439.3,312.1
