school_id,school_name,grid_id,candidate_id,cx,cy,predicted_beneficiaries_used,demand_score,access_gap_score,proximity_score,pareto_candidate,top1_count,top3_count,top5_count,top5_stability_score,mean_rank,rank_std,best_rank,worst_rank,robust_rank,recommendation_type,robust_recommendation_reason,shap_diagnostic_tag,shap_positive_drivers,shap_negative_drivers,shap_explanation_text,shap_waterfall_image_path
B000002949,인천신흥초등학교,CG_00144,,126.63067830000034,37.46912889999985,60.451575062058936,0.5203086330986196,0.5718124412199382,0.7070923152871482,True,0,329,875,0.875,4.133,1.285033462599321,2,8,1,stable,다양한 정책 가중치 조합에서도 상위권에 안정적으로 포함되는 후보입니다.,stable_demand,"[{'feature': 'candidate_child_current', 'value': 281.357, 'shap_value': 28.0814}, {'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 24.6311}, {'feature': 'route_length_m', 'value': 298.6, 'shap_value': 2.9577}]","[{'feature': 'avg_park_dist_m', 'value': 722.2, 'shap_value': -68.4083}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -30.255}, {'feature': 'demand_score', 'value': 0.5203, 'shap_value': -25.2174}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000002949,인천신흥초등학교,CG_00129,,126.62842830000034,37.46912889999985,75.13316428487249,0.7032166285421093,0.3769985221013033,1.0,True,539,765,872,0.872,2.615,2.245612388637006,1,9,2,stable,다양한 정책 가중치 조합에서도 상위권에 안정적으로 포함되는 후보입니다.,stable_demand,"[{'feature': 'demand_score', 'value': 0.7032, 'shap_value': 50.9988}, {'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 37.9228}, {'feature': 'proximity_score', 'value': 1.0, 'shap_value': 3.0666}]","[{'feature': 'avg_park_dist_m', 'value': 722.2, 'shap_value': -86.7297}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -57.3185}, {'feature': 'w_hat', 'value': 0.0524, 'shap_value': -21.9684}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000002949,인천신흥초등학교,CG_00096,,126.62392830000033,37.47137889999985,51.87556782506827,0.4134659562725059,0.8338035738277577,0.4877406615106138,True,17,406,510,0.51,5.297,3.0266798641415646,1,12,3,access_gap_reduction,기존 활동가능공원과의 거리가 멀어 접근성 보완 효과가 큰 후보입니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 20.289}, {'feature': 'nearest_park_dist', 'value': 620.6, 'shap_value': 5.6527}, {'feature': 'linked_school_count', 'value': 1.0, 'shap_value': 0.6026}]","[{'feature': 'avg_park_dist_m', 'value': 722.2, 'shap_value': -62.2762}, {'feature': 'demand_score', 'value': 0.4135, 'shap_value': -53.2063}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -25.0965}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000002949,인천신흥초등학교,CG_00128,,126.62842830000034,37.466878899999855,59.07206781749214,0.5031222848788095,1.0,0.22527562942241242,True,318,397,473,0.473,5.739,4.230233917882083,1,13,4,access_gap_reduction,기존 활동가능공원과의 거리가 멀어 접근성 보완 효과가 큰 후보입니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 21.5659}, {'feature': 'nearest_park_dist', 'value': 744.3, 'shap_value': 9.3011}, {'feature': 'linked_school_count', 'value': 1.0, 'shap_value': 0.3891}]","[{'feature': 'avg_park_dist_m', 'value': 722.2, 'shap_value': -63.8828}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -33.3154}, {'feature': 'demand_score', 'value': 0.5031, 'shap_value': -22.8621}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000002949,인천신흥초등학교,CG_00146,,126.63067830000034,37.473628899999845,68.1184417840224,0.6158249428226151,0.6643826414080344,0.2295540562777687,True,0,112,349,0.349,7.398,3.163162341708057,2,13,5,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 26.8267}, {'feature': 'demand_score', 'value': 0.6158, 'shap_value': 9.89}, {'feature': 'nearest_park_dist', 'value': 494.5, 'shap_value': 2.9807}]","[{'feature': 'avg_park_dist_m', 'value': 722.2, 'shap_value': -72.2584}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -26.3656}, {'feature': 'w_hat', 'value': 0.0042, 'shap_value': -22.3648}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000002949,인천신흥초등학교,CG_00145,,126.63067830000034,37.47137889999985,94.21968406801295,0.9410026761248863,0.0,0.5211453019582031,True,15,263,338,0.338,8.075,4.607968641386353,1,15,6,demand_strong,미래 수혜 아동 수가 상대적으로 높아 수혜 극대화 관점에서 검토할 후보입니다.,access_gap_driven,"[{'feature': 'demand_score', 'value': 0.941, 'shap_value': 88.4427}, {'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 30.1313}, {'feature': 'access_gap_score', 'value': 0.0, 'shap_value': 10.9401}]","[{'feature': 'avg_park_dist_m', 'value': 722.2, 'shap_value': -76.7954}, {'feature': 'nearest_park_dist', 'value': 0.0, 'shap_value': -29.211}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -21.8712}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000002949,인천신흥초등학교,CG_00160,,126.63292830000034,37.46912889999985,98.9552587610685,1.0,0.13354830041649873,0.32302122757939766,True,111,224,311,0.311,8.194,4.477986601141187,1,14,7,demand_strong,미래 수혜 아동 수가 상대적으로 높아 수혜 극대화 관점에서 검토할 후보입니다.,access_gap_driven,"[{'feature': 'demand_score', 'value': 1.0, 'shap_value': 110.8818}, {'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 27.8644}, {'feature': 'access_gap_score', 'value': 0.1335, 'shap_value': 1.2768}]","[{'feature': 'avg_park_dist_m', 'value': 722.2, 'shap_value': -89.0567}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -27.3626}, {'feature': 'nearest_park_dist', 'value': 99.4, 'shap_value': -23.5625}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000002949,인천신흥초등학교,CG_00130,,126.62842830000034,37.47137889999985,69.51388430963416,0.6332098179367913,0.20918984280532044,0.8647358894191213,False,0,352,557,0.557,5.501,3.255456803583792,2,13,8,proximity_first,학교와의 거리가 가까워 일상 이용 접근성을 우선할 때 유리한 후보입니다.,stable_demand,"[{'feature': 'demand_score', 'value': 0.6332, 'shap_value': 39.5265}, {'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 38.1226}, {'feature': 'nearest_pg_dist', 'value': 155.7, 'shap_value': 22.3249}]","[{'feature': 'avg_park_dist_m', 'value': 722.2, 'shap_value': -80.162}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -57.1526}, {'feature': 'nearest_park_dist', 'value': 155.7, 'shap_value': -21.6321}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000002949,인천신흥초등학교,CG_00112,,126.62617830000033,37.47137889999985,58.825279360457934,0.5000477143204276,0.5247883917775091,0.6351818331413526,False,0,0,386,0.386,5.991,1.2003828555923315,4,10,9,balanced,"미래 수요, 접근성 보완성, 학교 근접성이 함께 중간 이상인 균형형 후보입니다.",stable_demand,"[{'feature': 'w_hat', 'value': 0.3231, 'shap_value': 31.9061}, {'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 20.764}, {'feature': 'candidate_child_current', 'value': 214.208, 'shap_value': 1.4518}]","[{'feature': 'avg_park_dist_m', 'value': 722.2, 'shap_value': -64.1583}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -33.8073}, {'feature': 'nearest_pg_dist', 'value': 7602.7, 'shap_value': -21.6422}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000002949,인천신흥초등학교,CG_00111,,126.62617830000033,37.46912889999985,54.26773345734277,0.4432683307925775,0.18876796990460837,0.7750534803356919,False,0,70,197,0.197,8.953,3.439591690884254,3,15,10,proximity_first,학교와의 거리가 가까워 일상 이용 접근성을 우선할 때 유리한 후보입니다.,stable_demand,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 26.1305}, {'feature': 'route_length_m', 'value': 257.3, 'shap_value': 5.1055}, {'feature': 'proximity_score', 'value': 0.7751, 'shap_value': 3.058}]","[{'feature': 'avg_park_dist_m', 'value': 722.2, 'shap_value': -66.7479}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -30.5377}, {'feature': 'demand_score', 'value': 0.4433, 'shap_value': -29.5631}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000002949,인천신흥초등학교,CG_00110,,126.62617830000033,37.466878899999855,18.687640130096714,0.0,0.8633615477629989,0.0,False,0,82,132,0.132,12.061,4.1375450450720175,3,15,11,access_gap_reduction,기존 활동가능공원과의 거리가 멀어 접근성 보완 효과가 큰 후보입니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 24.9338}, {'feature': 'primary', 'value': 1.0, 'shap_value': 7.8262}, {'feature': 'nearest_park_dist', 'value': 642.6, 'shap_value': 4.8789}]","[{'feature': 'demand_score', 'value': 0.0, 'shap_value': -144.395}, {'feature': 'avg_park_dist_m', 'value': 722.2, 'shap_value': -38.3544}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -22.4566}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000002949,인천신흥초등학교,CG_00131,,126.62842830000034,37.473628899999845,59.90992497381864,0.5135605808020823,0.43517398898293697,0.3707421425045252,False,0,0,0,0.0,9.759,0.9730976312785886,8,12,12,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,stable_demand,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 26.9039}, {'feature': 'nearest_pg_dist', 'value': 323.9, 'shap_value': 8.8047}, {'feature': 'linked_school_count', 'value': 1.0, 'shap_value': 0.1684}]","[{'feature': 'avg_park_dist_m', 'value': 722.2, 'shap_value': -70.2312}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -47.0123}, {'feature': 'demand_score', 'value': 0.5136, 'shap_value': -25.2017}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000002949,인천신흥초등학교,CG_00095,,126.62392830000033,37.46912889999985,35.221224089944386,0.20598074593268273,0.529490796721752,0.44824749053809443,False,0,0,0,0.0,10.875,2.4567000223877558,6,14,13,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,stable_demand,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 20.4473}, {'feature': 'linked_school_count', 'value': 1.0, 'shap_value': 0.4691}, {'feature': 'trunk', 'value': 0.0, 'shap_value': 0.0325}]","[{'feature': 'demand_score', 'value': 0.206, 'shap_value': -78.8038}, {'feature': 'avg_park_dist_m', 'value': 722.2, 'shap_value': -54.3716}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -22.9939}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000002949,인천신흥초등학교,CG_00143,,126.63067830000034,37.466878899999855,47.01365768303144,0.3528947044406889,0.2572887276635765,0.47605726509791013,False,0,0,0,0.0,12.153,1.8394539950757127,8,15,14,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,stable_demand,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 19.2722}, {'feature': 'linked_school_count', 'value': 1.0, 'shap_value': 0.5522}, {'feature': 'trunk', 'value': 0.0, 'shap_value': 0.0018}]","[{'feature': 'avg_park_dist_m', 'value': 722.2, 'shap_value': -62.6945}, {'feature': 'demand_score', 'value': 0.3529, 'shap_value': -45.1497}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -22.2492}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000002949,인천신흥초등학교,CG_00113,,126.62617830000033,37.473628899999845,63.79564483541603,0.5619701378298283,0.2794572081150074,0.046239921013657925,False,0,0,0,0.0,13.256,1.7071801310933772,6,15,15,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,stable_demand,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 27.6611}, {'feature': 'w_hat', 'value': 0.1514, 'shap_value': 7.0563}, {'feature': 'demand_score', 'value': 0.562, 'shap_value': 5.8707}]","[{'feature': 'avg_park_dist_m', 'value': 722.2, 'shap_value': -71.9578}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -30.1465}, {'feature': 'nearest_pg_dist', 'value': 7801.2, 'shap_value': -21.0506}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000002950,인천신광초등학교,CG_00217,,126.63967830000036,37.46237889999986,513.6263626641718,0.5792757686669207,0.5574614065180102,0.25254531909610123,True,0,135,634,0.634,5.425,1.8698596203993496,2,10,1,demand_strong,미래 수혜 아동 수가 상대적으로 높아 수혜 극대화 관점에서 검토할 후보입니다.,stable_demand,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 73.5977}, {'feature': 'demand_score', 'value': 0.5793, 'shap_value': 71.3608}, {'feature': 'candidate_child_current', 'value': 266.127, 'shap_value': 37.3675}]","[{'feature': 'avg_park_dist_m', 'value': 533.7, 'shap_value': -20.0649}, {'feature': 'access_gap_score', 'value': 0.5575, 'shap_value': -1.3285}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000002950,인천신광초등학교,CG_00218,,126.63967830000036,37.46462889999986,321.97700422450873,0.2585349583441228,0.5620354488279016,0.14700769803824176,False,0,0,24,0.024,9.622,2.206154119729626,5,13,2,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,development_dependent,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 58.3286}, {'feature': 'redev_flag_numeric', 'value': 0.0, 'shap_value': 20.2282}, {'feature': 'primary', 'value': 1.0, 'shap_value': 12.1829}]","[{'feature': 'demand_score', 'value': 0.2585, 'shap_value': -61.1676}, {'feature': 'avg_park_dist_m', 'value': 533.7, 'shap_value': -14.1163}, {'feature': 'w_hat', 'value': 0.0349, 'shap_value': -8.4798}]","이 후보지는 예상 수혜 아동 수가 높게 예측되었지만, 재개발/대단지 또는 미래 추세 변수의 기여가 커 현장 확인이 필요한 미래 개발 의존형 후보입니다.",
B000002950,인천신광초등학교,CG_00197,,126.63742830000035,37.46462889999986,431.8008427504082,0.4423340967724781,0.6916809605488851,0.5880307921529674,True,20,660,992,0.992,3.137,1.0041070660044178,1,6,3,stable,다양한 정책 가중치 조합에서도 상위권에 안정적으로 포함되는 후보입니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 53.0724}, {'feature': 'avg_park_dist_m', 'value': 533.7, 'shap_value': 33.1672}, {'feature': 'primary', 'value': 1.0, 'shap_value': 18.4958}]","[{'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -22.3263}, {'feature': 'w_hat', 'value': 0.0026, 'shap_value': -9.5311}, {'feature': 'candidate_child_current', 'value': 4.562, 'shap_value': -2.9002}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000002950,인천신광초등학교,CG_00175,,126.63517830000035,37.46237889999986,390.6230833252557,0.37341976263209686,0.49113779302458543,1.0,True,368,636,847,0.847,2.878,2.007763930346394,1,8,4,proximity_first,학교와의 거리가 가까워 일상 이용 접근성을 우선할 때 유리한 후보입니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 46.9537}, {'feature': 'route_length_m', 'value': 131.6, 'shap_value': 23.2712}, {'feature': 'avg_park_dist_m', 'value': 533.7, 'shap_value': 21.8153}]","[{'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -21.1634}, {'feature': 'w_hat', 'value': 0.0424, 'shap_value': -10.824}, {'feature': 'primary', 'value': 0.0, 'shap_value': -1.3192}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000002950,인천신광초등학교,CG_00196,,126.63742830000035,37.46237889999986,765.017911291415,1.0,0.0,0.7347901663769555,True,336,609,689,0.689,4.297,3.9358342190697004,1,13,5,demand_strong,미래 수혜 아동 수가 상대적으로 높아 수혜 극대화 관점에서 검토할 후보입니다.,stable_demand,"[{'feature': 'demand_score', 'value': 1.0, 'shap_value': 157.0485}, {'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 46.0773}, {'feature': 'nearest_pg_dist', 'value': 3888.7, 'shap_value': 33.0162}]","[{'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -15.1752}, {'feature': 'w_hat', 'value': 0.087, 'shap_value': -6.3535}, {'feature': 'nearest_park_dist', 'value': 16.6, 'shap_value': -2.867}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000002950,인천신광초등학교,CG_00195,,126.63742830000035,37.460128899999866,482.49093431448676,0.5271680934838107,0.921240708976558,0.0325304196672459,True,167,398,575,0.575,5.237,3.5825732372137207,1,12,6,demand_strong,미래 수혜 아동 수가 상대적으로 높아 수혜 극대화 관점에서 검토할 후보입니다.,access_gap_driven,"[{'feature': 'demand_score', 'value': 0.5272, 'shap_value': 59.6386}, {'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 51.7009}, {'feature': 'avg_park_dist_m', 'value': 533.7, 'shap_value': 23.7641}]","[{'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -34.1683}, {'feature': 'nearest_pg_dist', 'value': 4611.9, 'shap_value': -6.3465}, {'feature': 'route_length_m', 'value': 521.2, 'shap_value': -3.1154}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000002950,인천신광초등학교,CG_00176,,126.63517830000035,37.46462889999986,449.27046125158324,0.4715709261556617,0.062464265294453966,0.7775018624286069,True,0,273,452,0.452,6.658,3.6015324516100087,2,13,7,proximity_first,학교와의 거리가 가까워 일상 이용 접근성을 우선할 때 유리한 후보입니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 51.3935}, {'feature': 'avg_park_dist_m', 'value': 533.7, 'shap_value': 33.9416}, {'feature': 'primary', 'value': 2.0, 'shap_value': 24.9188}]","[{'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -21.9481}, {'feature': 'w_hat', 'value': 0.1043, 'shap_value': -3.6084}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000002950,인천신광초등학교,CG_00198,,126.63742830000035,37.466878899999855,167.49694647629042,0.0,1.0,0.23367270921281336,True,109,289,380,0.38,7.31,4.253222307850836,1,13,8,access_gap_reduction,기존 활동가능공원과의 거리가 멀어 접근성 보완 효과가 큰 후보입니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 37.0485}, {'feature': 'candidate_child_current', 'value': 41.773, 'shap_value': 8.6099}, {'feature': 'nearest_park_dist', 'value': 716.2, 'shap_value': 8.5362}]","[{'feature': 'demand_score', 'value': 0.0, 'shap_value': -123.766}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -23.6221}, {'feature': 'access_gap_score', 'value': 1.0, 'shap_value': -3.9372}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000002950,인천신광초등학교,CG_00174,,126.63517830000035,37.460128899999866,323.57051267934173,0.26120182452734714,0.1759576901086335,0.6669977650856717,False,0,0,222,0.222,8.659,2.79762738762688,4,13,9,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 52.508}, {'feature': 'nearest_pg_dist', 'value': 139.7, 'shap_value': 40.2595}, {'feature': 'avg_park_dist_m', 'value': 533.7, 'shap_value': 22.0534}]","[{'feature': 'demand_score', 'value': 0.2612, 'shap_value': -52.5514}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -34.2585}, {'feature': 'nearest_park_dist', 'value': 139.7, 'shap_value': -7.9142}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000002950,인천신광초등학교,CG_00216,,126.63967830000036,37.460128899999866,482.49093431448676,0.5271680934838107,0.5178673527730131,0.0,False,0,0,122,0.122,9.07,3.0369557125516335,4,13,10,demand_strong,미래 수혜 아동 수가 상대적으로 높아 수혜 극대화 관점에서 검토할 후보입니다.,stable_demand,"[{'feature': 'demand_score', 'value': 0.5272, 'shap_value': 50.8064}, {'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 50.4821}, {'feature': 'candidate_child_current', 'value': 358.56, 'shap_value': 38.936}]","[{'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -36.9056}, {'feature': 'route_length_m', 'value': 534.3, 'shap_value': -3.7738}, {'feature': 'nearest_pg_dist', 'value': 4255.0, 'shap_value': -3.2035}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000002950,인천신광초등학교,CG_00157,,126.63292830000034,37.46237889999986,398.2255179407246,0.38614305614502176,0.21469411092052604,0.5776011919543084,False,0,0,63,0.063,7.837,1.6971832546899586,5,11,11,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 55.5814}, {'feature': 'avg_park_dist_m', 'value': 533.7, 'shap_value': 23.6426}, {'feature': 'route_length_m', 'value': 301.7, 'shap_value': 15.0017}]","[{'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -24.0794}, {'feature': 'nearest_park_dist', 'value': 166.8, 'shap_value': -7.0852}, {'feature': 'primary', 'value': 0.0, 'shap_value': -1.317}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000002950,인천신광초등학교,CG_00158,,126.63292830000034,37.46462889999986,273.93642285313587,0.17813513273091305,0.32675814751286447,0.3988080456915817,False,0,0,0,0.0,10.33,1.8256779562672054,7,13,12,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 49.29}, {'feature': 'avg_park_dist_m', 'value': 533.7, 'shap_value': 10.67}, {'feature': 'access_gap_score', 'value': 0.3268, 'shap_value': 4.0095}]","[{'feature': 'demand_score', 'value': 0.1781, 'shap_value': -54.9881}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -22.4071}, {'feature': 'w_hat', 'value': 0.0782, 'shap_value': -3.9839}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000002950,인천신광초등학교,CG_00177,,126.63517830000035,37.466878899999855,266.59078484672807,0.16584160925817507,0.44768439108061747,0.27539111000744976,False,0,0,0,0.0,10.54,1.6408534364774938,7,13,13,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 49.0628}, {'feature': 'avg_park_dist_m', 'value': 533.7, 'shap_value': 16.0468}, {'feature': 'primary', 'value': 1.0, 'shap_value': 10.0126}]","[{'feature': 'demand_score', 'value': 0.1658, 'shap_value': -65.429}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -25.6519}, {'feature': 'w_hat', 'value': 0.0435, 'shap_value': -6.895}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000002951,인천신선초등학교,CG_00107,,126.62617830000033,37.44887889999988,44.21083346235463,0.0,0.36507471432757105,0.0,False,0,0,54,0.054,8.249,1.1344597833330188,5,9,1,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,development_dependent,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 42.5372}, {'feature': 'redev_flag_numeric', 'value': 0.0, 'shap_value': 22.5222}, {'feature': 'nearest_pg_dist', 'value': 383.3, 'shap_value': 15.067}]","[{'feature': 'demand_score', 'value': 0.0, 'shap_value': -179.9785}, {'feature': 'avg_park_dist_m', 'value': 796.8, 'shap_value': -48.8929}, {'feature': 'route_length_m', 'value': 652.7, 'shap_value': -11.8684}]","이 후보지는 예상 수혜 아동 수가 높게 예측되었지만, 재개발/대단지 또는 미래 추세 변수의 기여가 커 현장 확인이 필요한 미래 개발 의존형 후보입니다.",
B000002951,인천신선초등학교,CG_00141,,126.63067830000034,37.45112889999988,352.56919868343107,0.5424555267685466,0.6593905654849106,0.9007371007371007,True,467,1000,1000,1.0,1.552,0.5341310700567792,1,3,2,stable,다양한 정책 가중치 조합에서도 상위권에 안정적으로 포함되는 후보입니다.,stable_demand,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 39.3163}, {'feature': 'demand_score', 'value': 0.5425, 'shap_value': 39.1347}, {'feature': 'proximity_score', 'value': 0.9007, 'shap_value': 14.1428}]","[{'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -15.1542}, {'feature': 'nearest_pg_dist', 'value': 8250.7, 'shap_value': -11.9429}, {'feature': 'avg_park_dist_m', 'value': 796.8, 'shap_value': -10.0001}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
