source_record_id,source_row,facility_type,facility_name,address,latitude,longitude,coordinate_status,match_reason,matched_address_key,coordinate_matching_record_count,coordinate_unique_point_count,coordinate_max_pairwise_distance_m,coordinate_source_record_ids,coordinate_source,coordinate_source_url,coordinate_source_as_of,source_url,source_as_of,retrieved_at,construction_status,construction_type,permit_date,start_date,approval_date,main_use,site_area_sqm,coordinate_limitations
15038929:400,400,건축행정기록,제1종근린생활시설,인천광역시 계양구 계산동 969-16,37.5381835,126.7222686,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 계산동 969-16,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2021-05-26,2021-06-03,2022-02-24,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:401,401,건축행정기록,단독주택,인천광역시 계양구 계산동 897-36,37.5460044,126.7203952,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 계산동 897-36,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,대수선,2021-05-25,2021-06-16,,단독주택,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:403,403,건축행정기록,제1종근린생활시설,인천광역시 계양구 계산동 969-19,37.5379536,126.7222666,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 계산동 969-19,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,대수선,2021-05-21,2021-06-03,2021-12-31,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:404,404,건축행정기록,제2종근린생활시설,인천광역시 계양구 이화동 23-47,37.5859149,126.7469969,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 이화동 23-47,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2021-05-20,2022-05-11,2022-09-19,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:405,405,건축행정기록,제2종근린생활시설,인천광역시 계양구 서운동 27-3 외1필지,37.5294606,126.7436500,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 서운동 27-3,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2021-05-20,2021-06-15,2021-11-16,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:408,408,건축행정기록,제1종근린생활시설,인천광역시 계양구 귤현동 497-5,37.5673126,126.7482792,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 귤현동 497-5,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2021-05-10,2021-05-25,2021-12-21,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:409,409,건축행정기록,숙박시설,인천광역시 계양구 작전동 901-2,37.5315993,126.7342790,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 작전동 901-2,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2021-05-10,2023-03-13,,숙박시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:410,410,건축행정기록,노유자시설,인천광역시 계양구 효성동 186-67 외11필지,37.5291921,126.7056966,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 효성동 186-67,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2021-05-06,2021-08-11,2023-09-04,노유자시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:411,411,건축행정기록,공장,인천광역시 계양구 효성동 519-2,37.5243062,126.7037426,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 효성동 519-2,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2021-04-27,2021-08-03,2022-12-02,공장,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:412,412,건축행정기록,제2종근린생활시설,인천광역시 계양구 다남동 81-8 외1필지,37.5700853,126.7267531,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 다남동 81-8,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2021-04-23,2021-07-19,2022-02-23,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
