school_name,school_level,designation_type,program_name,year,source_url,source_file,source_published_date,retrieved_at,financial_support_amount,verification_status
인천경원초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"7,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천관교초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"7,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천남부초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"3,150,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천대화초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"3,360,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천도화초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"6,150,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천문학초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"4,170,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천백학초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천별빛초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"7,730,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천서화초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"7,640,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천서흥초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천석암초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"5,130,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천숭의초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"8,010,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천신광초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"3,780,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천신흥초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천영종초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"3,150,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천용일초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,970,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천용정초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"7,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천용현남초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"7,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천용현초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"6,150,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천주안남초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,700,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천주안북초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"12,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천주안초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"4,710,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천중산초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"7,550,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천하늘초등학교,초등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"7,820,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
관교여자중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"3,330,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
관교중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"5,280,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
남인천여자중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"4,290,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
선화여자중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,850,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
신흥여자중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"12,550,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
영종중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"12,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
용현여자중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
용현중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인주중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,730,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천남중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"3,750,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천중산중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,550,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천하늘중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인화여자중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"4,980,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
제물포여자중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"3,540,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
화도진중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인하대학교사범대학부속중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"43,900,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
광성중학교,중학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"42,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
문학정보고등학교,고등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"3,270,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
선인고등학교,고등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천기계공업고등학교,고등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"5,880,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천대중예술고등학교,고등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천반도체고등학교,고등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"4,440,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천비즈니스고등학교,고등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,850,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천소방고등학교,고등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"3,630,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천여자상업고등학교,고등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"3,240,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인천전자마이스터고등학교,고등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,400,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
인화여자고등학교,고등학교,사업학교,교육복지우선지원사업,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3355686&bbsId=788&mi=11841,ice_edu_welfare_2026_school_list.xlsx,2026-01-16,2026-09-06,"2,850,000원 (2026.3~2027.2 지원액 계, 원문 명시)",official_roster
