school_name,school_level,designation_type,program_name,year,source_url,source_file,source_published_date,retrieved_at,financial_support_amount,verification_status,designation_start_date,designation_end_date,period_basis,note
인천해서초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 북부교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
인천새말초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 동부교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
인천약산초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 동부교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
인천은봉초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 동부교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
인천장아초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 동부교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
인천가원초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 서부교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
인천경서초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 서부교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
인천도담초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 서부교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
인천석남초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 서부교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
인천석남서초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 서부교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
갑룡초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 강화교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
인천연안초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 남부교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
인천용현초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 남부교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
인천병방초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 북부교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
인천공촌초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 서부교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
인천왕길초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 서부교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
송해초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2025-03-01,2029-02-28,official_period,2025년 지정 · 강화교육지원청 · 자율학교 지정기간 2025.3.1. ~ 2029.2.28.(4년)
