candidate_id,excluded_by_school,exclude_reason,matched_inst_name,matched_inst_type,matched_distance_m,polygon_used,radius_rule_applied
CG_01279,False,,,,,False,
CG_01203,True,inside_polygon,인천한누리학교,학교,0.0,True,
CG_01312,False,,,,,False,
CG_01340,False,,,,,False,
CG_01238,False,,,,,False,
CG_01310,False,,,,,False,
CG_01311,False,,,,,False,
CG_01277,False,,,,,False,
CG_00324,False,,,,,False,
CG_00322,False,,,,,False,
CG_00352,False,,,,,False,
CG_00351,True,inside_polygon_buffer,인천송명초등학교,학교,7.1,True,
CG_00323,False,,,,,False,
CG_00300,False,,,,,False,
CG_00365,False,,,,,False,
CG_00393,False,,,,,False,
CG_00392,False,,,,,False,
CG_00366,False,,,,,False,
CG_01567,False,,,,,False,
CG_01544,False,,,,,False,
CG_01566,False,,,,,False,
CG_00415,False,,,,,False,
CG_00695,False,,,,,False,
CG_00652,False,,,,,False,
CG_00654,True,inside_polygon,한국폴리텍대학 남인천캠퍼스,대학/전문대,0.0,True,
CG_00733,False,,,,,False,
CG_00734,False,,,,,False,
CG_00735,False,,,,,False,
CG_00694,False,,,,,False,
CG_00467,False,,,,,False,
CG_00441,False,,,,,False,
CG_00444,False,,,,,False,
CG_00443,False,,,,,False,
CG_00431,False,,,,,False,
CG_00416,False,,,,,False,
CG_00776,False,,,,,False,
CG_00775,False,,,,,False,
CG_00442,False,,,,,False,
CG_00433,False,,,,,False,
CG_00432,False,,,,,False,
CG_00434,False,,,,,False,
CG_00468,False,,,,,False,
CG_00506,False,,,,,False,
CG_00470,False,,,,,False,
CG_00469,False,,,,,False,
CG_00653,False,,,,,False,
CG_00736,False,,,,,False,
CG_00693,False,,,,,False,
CG_00696,False,,,,,False,
CG_01512,False,,,,,False,
CG_01402,False,,,,,False,
CG_01442,False,,,,,False,
CG_01441,False,,,,,False,
CG_01480,False,,,,,False,
CG_01479,False,,,,,False,
CG_01198,False,,,,,False,
CG_01224,True,inside_polygon_buffer,경인교육대학교 인천캠퍼스,대학/전문대,12.3,True,
CG_01265,False,,,,,False,
CG_01174,False,,,,,False,
CG_01173,False,,,,,False,
CG_01172,False,,,,,False,
CG_01139,False,,,,,False,
CG_01136,False,,,,,False,
CG_01138,False,,,,,False,
CG_01137,False,,,,,False,
CG_01134,False,,,,,False,
CG_01133,False,,,,,False,
CG_01135,False,,,,,False,
CG_01053,False,,,,,False,
CG_01092,False,,,,,False,
CG_01091,False,,,,,False,
CG_01090,False,,,,,False,
CG_01089,False,,,,,False,
CG_01088,False,,,,,False,
CG_01095,False,,,,,False,
CG_01093,False,,,,,False,
CG_01094,True,inside_polygon,인천한별초등학교,학교,0.0,True,
CG_00116,False,,,,,False,
CG_00117,False,,,,,False,
CG_00114,False,,,,,False,
CG_00115,True,inside_polygon,인천혜원초등학교,학교,0.0,True,
CG_00090,False,,,,,False,
CG_00092,False,,,,,False,
CG_00091,False,,,,,False,
CG_00134,False,,,,,False,
CG_00133,True,inside_polygon_buffer,인천혜원중학교,학교,7.0,True,
CG_00132,False,,,,,False,
CG_00102,False,,,,,False,
CG_00103,False,,,,,False,
CG_00100,False,,,,,False,
CG_00101,False,,,,,False,
CG_00267,False,,,,,False,
CG_00283,False,,,,,False,
CG_00296,False,,,,,False,
CG_00247,False,,,,,False,
CG_00246,False,,,,,False,
CG_00224,False,,,,,False,
CG_00225,False,,,,,False,
CG_00236,False,,,,,False,
CG_00211,False,,,,,False,
CG_00235,False,,,,,False,
CG_00210,False,,,,,False,
CG_00209,False,,,,,False,
CG_00171,False,,,,,False,
CG_00191,False,,,,,False,
CG_00190,False,,,,,False,
CG_00170,False,,,,,False,
CG_00189,False,,,,,False,
CG_01646,False,,,,,False,
CG_01647,False,,,,,False,
CG_01659,False,,,,,False,
CG_01658,False,,,,,False,
CG_01657,False,,,,,False,
CG_01656,False,,,,,False,
CG_01654,False,,,,,False,
CG_01655,False,,,,,False,
CG_01633,False,,,,,False,
CG_01632,False,,,,,False,
CG_01631,False,,,,,False,
CG_01645,True,inside_polygon,서창초등학교,학교,0.0,True,
CG_01644,True,inside_polygon,서창중학교,학교,0.0,True,
CG_01653,False,,,,,False,
CG_00852,False,,,,,False,
CG_00851,False,,,,,False,
CG_00868,False,,,,,False,
CG_01374,False,,,,,False,
CG_01375,False,,,,,False,
CG_01372,False,,,,,False,
CG_01486,False,,,,,False,
CG_01342,False,,,,,False,
CG_01373,True,inside_polygon,논현고등학교,학교,0.0,True,
CG_01448,False,,,,,False,
CG_01409,False,,,,,False,
CG_01408,False,,,,,False,
CG_01449,False,,,,,False,
CG_00795,False,,,,,False,
CG_00066,False,,,,,False,
CG_00072,False,,,,,False,
CG_00464,False,,,,,False,
CG_00541,False,,,,,False,
CG_00546,True,inside_polygon_buffer,인천뷰티예술고등학교,학교,6.1,True,
CG_00596,False,,,,,False,
CG_00542,False,,,,,False,
CG_00597,False,,,,,False,
CG_00547,False,,,,,False,
CG_00722,False,,,,,False,
CG_00723,False,,,,,False,
CG_00591,True,inside_polygon,마전초등학교,학교,0.0,True,
CG_00590,False,,,,,False,
CG_00638,False,,,,,False,
CG_00639,False,,,,,False,
CG_00720,False,,,,,False,
CG_00592,False,,,,,False,
CG_00682,False,,,,,False,
CG_00073,False,,,,,False,
CG_00501,False,,,,,False,
CG_00764,False,,,,,False,
CG_00762,False,,,,,False,
CG_00763,False,,,,,False,
CG_00500,False,,,,,False,
CG_00065,True,inside_polygon_buffer,인천미송초등학교,학교,9.8,True,
CG_00509,False,,,,,False,
CG_00471,False,,,,,False,
CG_00445,False,,,,,False,
CG_00446,False,,,,,False,
CG_00472,False,,,,,False,
CG_00510,False,,,,,False,
CG_00558,False,,,,,False,
CG_00473,False,,,,,False,
CG_00511,False,,,,,False,
CG_00560,False,,,,,False,
CG_00559,False,,,,,False,
CG_01260,False,,,,,False,
CG_01361,False,,,,,False,
CG_01362,False,,,,,False,
CG_01329,False,,,,,False,
CG_01327,False,,,,,False,
CG_01297,False,,,,,False,
CG_01328,False,,,,,False,
CG_01363,False,,,,,False,
CG_01360,False,,,,,False,
CG_01359,False,,,,,False,
CG_01298,False,,,,,False,
CG_01397,False,,,,,False,
CG_01396,False,,,,,False,
CG_00304,False,,,,,False,
CG_00328,False,,,,,False,
CG_00385,False,,,,,False,
CG_00325,False,,,,,False,
CG_00326,False,,,,,False,
CG_00327,False,,,,,False,
CG_00305,False,,,,,False,
CG_00302,False,,,,,False,
CG_00303,False,,,,,False,
CG_00357,False,,,,,False,
CG_00384,False,,,,,False,
CG_00356,False,,,,,False,
CG_00355,False,,,,,False,
CG_00354,False,,,,,False,
CG_00118,False,,,,,False,
CG_00120,False,,,,,False,
CG_00119,False,,,,,False,
CG_00154,False,,,,,False,
CG_00153,False,,,,,False,
CG_00138,False,,,,,False,
CG_00139,False,,,,,False,
CG_00137,True,inside_polygon_buffer,국제학교,학교,9.7,True,
CG_01612,False,,,,,False,
CG_01593,False,,,,,False,
CG_01594,False,,,,,False,
CG_01572,False,,,,,False,
CG_01595,False,,,,,False,
CG_01642,False,,,,,False,
CG_01643,False,,,,,False,
CG_01630,False,,,,,False,
CG_01610,False,,,,,False,
CG_01628,False,,,,,False,
CG_01629,False,,,,,False,
CG_01611,True,inside_polygon,장서초등학교,학교,0.0,True,
CG_00028,False,,,,,False,
CG_00037,True,inside_polygon_buffer,인천하늘초등학교,학교,2.5,True,
CG_00036,False,,,,,False,
CG_00035,False,,,,,False,
CG_00040,False,,,,,False,
CG_00041,False,,,,,False,
CG_00039,False,,,,,False,
CG_00029,False,,,,,False,
CG_00038,False,,,,,False,
CG_00033,False,,,,,False,
CG_00032,False,,,,,False,
CG_00034,False,,,,,False,
CG_01072,False,,,,,False,
CG_01039,False,,,,,False,
CG_01038,True,inside_polygon_buffer,백운초등학교,학교,9.0,True,
CG_01071,False,,,,,False,
CG_00702,False,,,,,False,
CG_00742,False,,,,,False,
CG_00746,False,,,,,False,
CG_00706,False,,,,,False,
CG_00343,False,,,,,False,
CG_00421,False,,,,,False,
CG_00342,True,inside_polygon_buffer,인천남중학교,학교,9.2,True,
CG_00376,False,,,,,False,
CG_00403,False,,,,,False,
CG_00402,False,,,,,False,
CG_00422,False,,,,,False,
CG_00375,False,,,,,False,
CG_00777,False,,,,,False,
CG_00094,False,,,,,False,
CG_00809,False,,,,,False,
CG_00831,False,,,,,False,
CG_00093,False,,,,,False,
CG_00807,False,,,,,False,
CG_00808,False,,,,,False,
CG_00516,False,,,,,False,
CG_00564,False,,,,,False,
CG_00106,False,,,,,False,
CG_00565,False,,,,,False,
CG_00104,False,,,,,False,
CG_00122,False,,,,,False,
CG_00123,False,,,,,False,
CG_00121,False,,,,,False,
CG_00105,False,,,,,False,
CG_00832,False,,,,,False,
CG_00477,False,,,,,False,
CG_00830,True,inside_polygon,제물포중학교,학교,0.0,True,
CG_00778,False,,,,,False,
CG_00848,False,,,,,False,
CG_00846,False,,,,,False,
CG_00847,False,,,,,False,
CG_00124,False,,,,,False,
CG_00515,False,,,,,False,
CG_01516,False,,,,,False,
CG_01517,False,,,,,False,
CG_01370,False,,,,,False,
CG_01339,False,,,,,False,
CG_01368,False,,,,,False,
CG_01369,False,,,,,False,
CG_01371,False,,,,,False,
CG_01405,False,,,,,False,
CG_01403,False,,,,,False,
CG_01338,False,,,,,False,
CG_01404,False,,,,,False,
CG_00788,False,,,,,False,
CG_00757,False,,,,,False,
CG_00756,False,,,,,False,
CG_00812,False,,,,,False,
CG_00789,False,,,,,False,
CG_00813,False,,,,,False,
CG_00867,False,,,,,False,
CG_00836,False,,,,,False,
CG_00866,False,,,,,False,
CG_00849,False,,,,,False,
CG_00850,False,,,,,False,
CG_00819,False,,,,,False,
CG_00837,False,,,,,False,
CG_00838,False,,,,,False,
CG_00739,False,,,,,False,
CG_00738,False,,,,,False,
CG_00740,False,,,,,False,
CG_00737,False,,,,,False,
CG_00657,False,,,,,False,
CG_00700,False,,,,,False,
CG_00655,False,,,,,False,
CG_00656,False,,,,,False,
CG_00698,False,,,,,False,
CG_00697,False,,,,,False,
CG_00699,False,,,,,False,
CG_00999,False,,,,,False,
CG_00998,False,,,,,False,
CG_01156,False,,,,,False,
CG_01157,False,,,,,False,
CG_01160,False,,,,,False,
CG_01159,False,,,,,False,
CG_01116,False,,,,,False,
CG_01158,False,,,,,False,
CG_01115,False,,,,,False,
CG_00479,False,,,,,False,
CG_00615,False,,,,,False,
CG_00659,False,,,,,False,
CG_00569,False,,,,,False,
CG_00520,False,,,,,False,
CG_00570,False,,,,,False,
CG_00614,False,,,,,False,
CG_00480,False,,,,,False,
CG_00129,False,,,,,False,
CG_00095,False,,,,,False,
CG_00112,False,,,,,False,
CG_00143,False,,,,,False,
CG_00113,False,,,,,False,
CG_00131,False,,,,,False,
CG_00128,False,,,,,False,
CG_00146,False,,,,,False,
CG_00145,False,,,,,False,
CG_00144,False,,,,,False,
CG_00130,False,,,,,False,
CG_00111,False,,,,,False,
CG_00110,False,,,,,False,
CG_00096,False,,,,,False,
CG_00160,False,,,,,False,
CG_00240,False,,,,,False,
CG_01235,False,,,,,False,
CG_01335,False,,,,,False,
CG_01309,False,,,,,False,
CG_01308,False,,,,,False,
CG_01336,False,,,,,False,
CG_01276,False,,,,,False,
CG_01275,False,,,,,False,
CG_01307,False,,,,,False,
CG_01274,True,inside_polygon,인천사리울 중학교,학교,0.0,True,
CG_01488,False,,,,,False,
CG_01518,False,,,,,False,
CG_01519,False,,,,,False,
CG_00481,False,,,,,False,
CG_00451,False,,,,,False,
CG_00450,False,,,,,False,
CG_01617,False,,,,,False,
CG_01616,False,,,,,False,
CG_01483,False,,,,,False,
CG_01546,False,,,,,False,
CG_01547,False,,,,,False,
CG_01444,False,,,,,False,
CG_01443,False,,,,,False,
CG_01515,False,,,,,False,
CG_01618,False,,,,,False,
CG_01445,False,,,,,False,
CG_01545,False,,,,,False,
CG_01584,False,,,,,False,
CG_01571,False,,,,,False,
CG_01583,False,,,,,False,
CG_01600,True,inside_polygon,인천신대초등학교,학교,0.0,True,
CG_01601,True,inside_polygon_buffer,계양고등학교,학교,4.3,True,
CG_01481,False,,,,,False,
CG_01482,False,,,,,False,
CG_01514,True,within_point_radius,인천계양초등학교,초등학교,49.9,False,50m_school
CG_01513,False,,,,,False,
CG_01570,False,,,,,False,
CG_00310,False,,,,,False,
CG_00363,False,,,,,False,
CG_00333,False,,,,,False,
CG_00364,False,,,,,False,
CG_00391,False,,,,,False,
CG_01132,False,,,,,False,
CG_00920,False,,,,,False,
CG_01171,False,,,,,False,
CG_00955,False,,,,,False,
CG_01087,False,,,,,False,
CG_00922,False,,,,,False,
CG_00985,False,,,,,False,
CG_00921,False,,,,,False,
CG_01018,False,,,,,False,
CG_01086,False,,,,,False,
CG_00954,False,,,,,False,
CG_00986,False,,,,,False,
CG_00953,False,,,,,False,
CG_01170,True,inside_polygon_buffer,경인교육대학교부설초등학교,학교,0.9,True,
CG_00987,False,,,,,False,
CG_01131,False,,,,,False,
CG_00918,False,,,,,False,
CG_00947,False,,,,,False,
CG_00917,False,,,,,False,
CG_00916,False,,,,,False,
CG_00125,False,,,,,False,
CG_00126,True,inside_polygon_buffer,신선초등학교,학교,2.6,True,
CG_00127,False,,,,,False,
CG_00108,False,,,,,False,
CG_00142,True,inside_polygon_buffer,신흥여자중학교,학교,3.0,True,
CG_00141,False,,,,,False,
CG_00140,False,,,,,False,
CG_00155,False,,,,,False,
CG_00156,False,,,,,False,
CG_00107,False,,,,,False,
CG_00109,False,,,,,False,
CG_01273,False,,,,,False,
CG_01272,False,,,,,False,
CG_01230,False,,,,,False,
CG_00674,False,,,,,False,
CG_00581,False,,,,,False,
CG_00672,False,,,,,False,
CG_00673,True,inside_polygon_buffer,서인천고등학교,학교,7.3,True,
CG_00582,False,,,,,False,
CG_00627,False,,,,,False,
CG_00626,False,,,,,False,
CG_00629,False,,,,,False,
CG_00628,False,,,,,False,
CG_00671,False,,,,,False,
CG_00584,False,,,,,False,
CG_00583,False,,,,,False,
CG_00718,False,,,,,False,
CG_00719,False,,,,,False,
CG_00353,False,,,,,False,
CG_00382,False,,,,,False,
CG_00383,False,,,,,False,
CG_01490,False,,,,,False,
CG_01489,False,,,,,False,
CG_00301,False,,,,,False,
CG_01450,False,,,,,False,
CG_00204,False,,,,,False,
CG_01021,False,,,,,False,
CG_01019,True,inside_polygon_buffer,nan,학교,8.3,True,
CG_01020,False,,,,,False,
CG_00989,False,,,,,False,
CG_00988,False,,,,,False,
CG_01451,False,,,,,False,
CG_00226,False,,,,,False,
CG_00227,False,,,,,False,
CG_00203,True,inside_polygon,경명초등학교,학교,0.0,True,
CG_00990,False,,,,,False,
CG_00991,False,,,,,False,
CG_00086,False,,,,,False,
CG_00080,False,,,,,False,
CG_00074,False,,,,,False,
CG_01551,False,,,,,False,
CG_01523,False,,,,,False,
CG_00085,False,,,,,False,
CG_00084,False,,,,,False,
CG_01522,True,inside_polygon_buffer,인수초등학교,학교,2.1,True,
CG_00075,False,,,,,False,
CG_00076,False,,,,,False,
CG_00078,True,inside_polygon,nan,학교,0.0,True,
CG_00079,False,,,,,False,
CG_00833,False,,,,,False,
CG_00834,False,,,,,False,
CG_00835,False,,,,,False,
CG_00794,False,,,,,False,
CG_00816,False,,,,,False,
CG_00792,False,,,,,False,
CG_00761,False,,,,,False,
CG_00760,False,,,,,False,
CG_00817,False,,,,,False,
CG_00818,False,,,,,False,
CG_00793,False,,,,,False,
CG_00321,False,,,,,False,
CG_00347,False,,,,,False,
CG_01301,False,,,,,False,
CG_01226,False,,,,,False,
CG_00404,True,inside_polygon,검단중학교,학교,0.0,True,
CG_01267,False,,,,,False,
CG_01266,True,inside_polygon,경인교육대학교 인천캠퍼스,대학/전문대,0.0,True,
CG_00380,False,,,,,False,
CG_01225,True,inside_polygon,경인교육대학교 인천캠퍼스,대학/전문대,0.0,True,
CG_00381,False,,,,,False,
CG_00298,False,,,,,False,
CG_00318,True,inside_polygon,왕길초등학교;인천왕길초등학교,학교,0.0,True,
CG_00350,False,,,,,False,
CG_00320,False,,,,,False,
CG_00349,False,,,,,False,
CG_00348,False,,,,,False,
CG_00297,False,,,,,False,
CG_00299,False,,,,,False,
CG_00319,False,,,,,False,
CG_00540,False,,,,,False,
CG_00538,False,,,,,False,
CG_00587,False,,,,,False,
CG_00589,False,,,,,False,
CG_00539,True,inside_polygon,당하중학교,학교,0.0,True,
CG_00634,False,,,,,False,
CG_01663,False,,,,,False,
CG_01664,False,,,,,False,
CG_01662,False,,,,,False,
CG_01665,False,,,,,False,
CG_01661,False,,,,,False,
CG_01660,False,,,,,False,
CG_00714,False,,,,,False,
CG_00753,False,,,,,False,
CG_00754,False,,,,,False,
CG_00786,False,,,,,False,
CG_00810,False,,,,,False,
CG_00787,True,inside_polygon,심곡초등학교,학교,0.0,True,
CG_00811,False,,,,,False,
CG_00713,False,,,,,False,
CG_00755,False,,,,,False,
CG_00715,False,,,,,False,
CG_01229,False,,,,,False,
CG_01334,True,inside_polygon,경인여자대학교,대학/전문대,0.0,True,
CG_01270,False,,,,,False,
CG_01306,True,inside_polygon,경인여자대학교SG캠퍼스(예정),대학/전문대,0.0,True,
CG_01227,False,,,,,False,
CG_01271,False,,,,,False,
CG_01228,False,,,,,False,
CG_00958,False,,,,,False,
CG_00926,False,,,,,False,
CG_00959,False,,,,,False,
CG_00925,False,,,,,False,
CG_00923,False,,,,,False,
CG_00924,False,,,,,False,
CG_00992,False,,,,,False,
CG_00994,False,,,,,False,
CG_00957,False,,,,,False,
CG_00956,False,,,,,False,
CG_00993,False,,,,,False,
CG_00429,False,,,,,False,
CG_00410,False,,,,,False,
CG_00411,False,,,,,False,
CG_00337,False,,,,,False,
CG_00440,False,,,,,False,
CG_00430,False,,,,,False,
CG_00367,False,,,,,False,
CG_00412,False,,,,,False,
CG_00394,False,,,,,False,
CG_01590,True,inside_polygon,인천예일중학교,학교,0.0,True,
CG_01607,False,,,,,False,
CG_01622,False,,,,,False,
CG_00533,False,,,,,False,
CG_01625,False,,,,,False,
CG_01641,False,,,,,False,
CG_01652,False,,,,,False,
CG_01626,False,,,,,False,
CG_01627,False,,,,,False,
CG_01651,False,,,,,False,
CG_01650,False,,,,,False,
CG_01639,False,,,,,False,
CG_01640,True,inside_polygon,인천귤현초등학교,학교,0.0,True,
CG_01240,False,,,,,False,
CG_01207,False,,,,,False,
CG_01241,False,,,,,False,
CG_01239,False,,,,,False,
CG_01101,False,,,,,False,
CG_01208,False,,,,,False,
CG_01206,False,,,,,False,
CG_01205,False,,,,,False,
CG_01145,False,,,,,False,
CG_01144,False,,,,,False,
CG_01146,False,,,,,False,
CG_01182,False,,,,,False,
CG_01181,False,,,,,False,
CG_01180,False,,,,,False,
CG_01147,False,,,,,False,
CG_01183,False,,,,,False,
CG_01099,False,,,,,False,
CG_01100,False,,,,,False,
CG_00931,True,inside_polygon,인명여자고등학교,학교,0.0,True,
CG_00965,False,,,,,False,
CG_00874,False,,,,,False,
CG_00932,False,,,,,False,
CG_00964,False,,,,,False,
CG_00896,True,inside_polygon,승학초등학교,학교,0.0,True,
CG_00897,False,,,,,False,
CG_00873,False,,,,,False,
CG_01549,False,,,,,False,
CG_01521,True,inside_polygon,건설기술교육원,학교,0.0,True,
CG_01574,False,,,,,False,
CG_01573,False,,,,,False,
CG_01548,False,,,,,False,
CG_01520,True,inside_polygon_buffer,건설기술교육원,학교,1.8,True,
CG_00413,True,inside_polygon_buffer,인하공업전문대학,대학/전문대,11.9,True,
CG_00396,True,inside_polygon,인하공업전문대학,대학/전문대,0.0,True,
CG_00395,True,inside_polygon,인하공업전문대학,대학/전문대,0.0,True,
CG_00397,False,,,,,False,
CG_00369,True,inside_polygon,인하대학교,대학/전문대,0.0,True,
CG_00370,True,inside_polygon,인하대학교,대학/전문대,0.0,True,
CG_00368,True,inside_polygon_buffer,인하공업전문대학,대학/전문대,4.3,True,
CG_00544,False,,,,,False,
CG_00593,False,,,,,False,
CG_00497,False,,,,,False,
CG_00543,False,,,,,False,
CG_00462,False,,,,,False,
CG_00463,True,inside_polygon,마전고등학교,학교,0.0,True,
CG_00641,False,,,,,False,
CG_00594,False,,,,,False,
CG_00595,False,,,,,False,
CG_00640,False,,,,,False,
CG_00498,False,,,,,False,
CG_00499,False,,,,,False,
CG_00545,False,,,,,False,
CG_00379,False,,,,,False,
CG_00345,False,,,,,False,
CG_00377,False,,,,,False,
CG_00378,False,,,,,False,
CG_00316,True,within_point_radius,인천경서초등학교,초등학교,24.6,False,50m_school
CG_00317,False,,,,,False,
CG_00344,False,,,,,False,
CG_00315,False,,,,,False,
CG_00346,False,,,,,False,
CG_00780,False,,,,,False,
CG_00779,False,,,,,False,
CG_00745,False,,,,,False,
CG_00743,False,,,,,False,
CG_00744,True,inside_polygon_buffer,인천석남초등학교,학교,2.6,True,
CG_00704,False,,,,,False,
CG_00705,False,,,,,False,
CG_00703,False,,,,,False,
CG_00661,False,,,,,False,
CG_00662,False,,,,,False,
CG_00663,False,,,,,False,
CG_00013,False,,,,,False,
CG_00011,False,,,,,False,
CG_00010,False,,,,,False,
CG_00009,False,,,,,False,
CG_00008,False,,,,,False,
CG_00014,True,inside_polygon,인천삼목초등학교,학교,0.0,True,
CG_00012,False,,,,,False,
CG_00015,False,,,,,False,
CG_01023,False,,,,,False,
CG_01024,False,,,,,False,
CG_01022,False,,,,,False,
CG_01025,False,,,,,False,
CG_01054,False,,,,,False,
CG_01143,True,inside_polygon_buffer,논곡중학교,학교,9.0,True,
CG_01179,False,,,,,False,
CG_01056,False,,,,,False,
CG_01098,False,,,,,False,
CG_01141,False,,,,,False,
CG_01140,True,inside_polygon,인천금융고등학교,학교,0.0,True,
CG_01142,False,,,,,False,
CG_01178,False,,,,,False,
CG_01096,False,,,,,False,
CG_01097,True,within_point_radius,인천논곡초등학교,초등학교,47.1,False,50m_school
CG_01055,False,,,,,False,
CG_00741,False,,,,,False,
CG_00708,False,,,,,False,
CG_00660,False,,,,,False,
CG_00707,False,,,,,False,
CG_00782,False,,,,,False,
CG_00781,False,,,,,False,
CG_00747,False,,,,,False,
CG_00748,False,,,,,False,
CG_00701,False,,,,,False,
CG_00783,False,,,,,False,
CG_01621,False,,,,,False,
CG_01619,False,,,,,False,
CG_01620,True,inside_polygon,인천양촌중학교,학교,0.0,True,
CG_01606,False,,,,,False,
CG_01569,False,,,,,False,
CG_01589,False,,,,,False,
CG_00871,True,inside_polygon_buffer,인천 연수초등학교,학교,1.5,True,
CG_00872,False,,,,,False,
CG_00870,False,,,,,False,
CG_00254,False,,,,,False,
CG_00255,False,,,,,False,
CG_00272,True,inside_polygon,신정중학교,학교,0.0,True,
CG_00288,False,,,,,False,
CG_00895,False,,,,,False,
CG_00894,False,,,,,False,
CG_00273,False,,,,,False,
CG_00853,False,,,,,False,
CG_00307,False,,,,,False,
CG_00306,False,,,,,False,
CG_00052,False,,,,,False,
CG_00060,False,,,,,False,
CG_00057,False,,,,,False,
CG_00058,True,within_point_radius,인천송빛초등학교,초등학교,25.1,False,50m_school
CG_00068,False,,,,,False,
CG_00069,False,,,,,False,
CG_00059,False,,,,,False,
CG_00067,False,,,,,False,
CG_00717,False,,,,,False,
CG_00758,False,,,,,False,
CG_00759,False,,,,,False,
CG_00814,False,,,,,False,
CG_00790,False,,,,,False,
CG_00791,False,,,,,False,
CG_00815,False,,,,,False,
CG_00716,False,,,,,False,
CG_00205,False,,,,,False,
CG_00208,False,,,,,False,
CG_00231,False,,,,,False,
CG_00185,False,,,,,False,
CG_00228,False,,,,,False,
CG_01649,False,,,,,False,
CG_00229,False,,,,,False,
CG_01613,False,,,,,False,
CG_00249,False,,,,,False,
CG_00248,False,,,,,False,
CG_00206,False,,,,,False,
CG_00184,False,,,,,False,
CG_00186,False,,,,,False,
CG_00230,False,,,,,False,
CG_00207,False,,,,,False,
CG_01648,False,,,,,False,
CG_01634,False,,,,,False,
CG_00669,False,,,,,False,
CG_00625,False,,,,,False,
CG_00579,False,,,,,False,
CG_00578,False,,,,,False,
CG_00624,False,,,,,False,
CG_00670,False,,,,,False,
CG_00580,False,,,,,False,
CG_00496,False,,,,,False,
CG_00537,False,,,,,False,
CG_00531,False,,,,,False,
CG_00532,False,,,,,False,
CG_00492,False,,,,,False,
CG_00495,False,,,,,False,
CG_00460,False,,,,,False,
CG_00461,False,,,,,False,
CG_00494,False,,,,,False,
CG_00535,True,within_point_radius,인천서곶초등학교,초등학교,42.3,False,50m_school
CG_00534,False,,,,,False,
CG_00536,False,,,,,False,
CG_00493,False,,,,,False,
CG_00623,False,,,,,False,
CG_00089,False,,,,,False,
CG_00087,False,,,,,False,
CG_00081,False,,,,,False,
CG_00082,False,,,,,False,
CG_00088,False,,,,,False,
CG_00098,False,,,,,False,
CG_00097,True,inside_polygon,제물포고등학교,학교,0.0,True,
CG_00099,False,,,,,False,
CG_00083,False,,,,,False,
CG_00890,False,,,,,False,
CG_00893,False,,,,,False,
CG_00892,False,,,,,False,
CG_00891,False,,,,,False,
CG_00676,False,,,,,False,
CG_00677,False,,,,,False,
CG_00633,False,,,,,False,
CG_00586,False,,,,,False,
CG_00865,False,,,,,False,
CG_00631,True,inside_polygon_buffer,인천한들초등학교,학교,1.5,True,
CG_00678,False,,,,,False,
CG_00995,False,,,,,False,
CG_00996,False,,,,,False,
CG_00962,False,,,,,False,
CG_00963,False,,,,,False,
CG_00927,False,,,,,False,
CG_00632,True,inside_polygon,한국주얼리고등학교,학교,0.0,True,
CG_00675,False,,,,,False,
CG_00930,True,inside_polygon,인천불로중학교,학교,0.0,True,
CG_00961,False,,,,,False,
CG_00960,False,,,,,False,
CG_00928,False,,,,,False,
CG_00929,False,,,,,False,
CG_00630,False,,,,,False,
CG_00585,False,,,,,False,
CG_00864,True,inside_polygon,원당초등학교,학교,0.0,True,
CG_00863,False,,,,,False,
CG_00869,False,,,,,False,
CG_01608,False,,,,,False,
CG_01592,False,,,,,False,
CG_01637,False,,,,,False,
CG_01609,False,,,,,False,
CG_01591,False,,,,,False,
CG_01624,False,,,,,False,
CG_01623,False,,,,,False,
CG_01638,False,,,,,False,
CG_00427,False,,,,,False,
CG_00428,False,,,,,False,
CG_00409,False,,,,,False,
CG_00407,False,,,,,False,
CG_00361,False,,,,,False,
CG_00389,False,,,,,False,
CG_00390,False,,,,,False,
CG_00386,False,,,,,False,
CG_00387,False,,,,,False,
CG_00425,False,,,,,False,
CG_00358,False,,,,,False,
CG_00359,False,,,,,False,
CG_00360,False,,,,,False,
CG_00329,False,,,,,False,
CG_00330,False,,,,,False,
CG_00331,False,,,,,False,
CG_00308,False,,,,,False,
CG_00332,False,,,,,False,
CG_00388,False,,,,,False,
CG_00362,False,,,,,False,
CG_00309,False,,,,,False,
CG_00408,False,,,,,False,
CG_00426,False,,,,,False,
CG_00406,False,,,,,False,
CG_00405,False,,,,,False,
CG_00862,False,,,,,False,
CG_00915,False,,,,,False,
CG_00889,False,,,,,False,
CG_00914,False,,,,,False,
CG_00946,False,,,,,False,
CG_00861,False,,,,,False,
CG_00888,True,inside_polygon_buffer,세일고등학교 / 한일초등학교,학교,0.9,True,
CG_00913,True,inside_polygon,명신여고 / 인천외고,학교,0.0,True,
CG_00055,False,,,,,False,
CG_00056,False,,,,,False,
CG_00048,False,,,,,False,
CG_00049,False,,,,,False,
CG_00051,False,,,,,False,
CG_00050,True,inside_polygon,연안초등학교,학교,0.0,True,
CG_00042,False,,,,,False,
CG_00043,False,,,,,False,
CG_00046,False,,,,,False,
CG_00045,False,,,,,False,
CG_00044,False,,,,,False,
CG_00047,False,,,,,False,
CG_00001,False,,,,,False,
CG_00000,False,,,,,False,
CG_00006,False,,,,,False,
CG_00003,False,,,,,False,
CG_00002,False,,,,,False,
