grid_id,cx,cy,linked_schools,linked_school_count,forecast_2029,forecast_2031,worst_case_type,avg_green_ratio,avg_playground_count,avg_park_dist_m,land_feasibility_level,priority_score,candidate_rank,xgb_predicted_2029,xgb_predicted_2031
CG_01213,126.71617830000048,37.45787889999987,"['인천간석초등학교', '인천상아초등학교', '인천정각초등학교']",3,2758,2688,2.0,0.64,0.0,318.4,medium,2730.0,32,594,329
CG_01189,126.71392830000048,37.460128899999866,"['인천간석초등학교', '인천상아초등학교', '인천정각초등학교']",3,2758,2688,2.0,0.64,0.0,318.4,medium,2730.0,33,592,340
CG_01188,126.71392830000048,37.45787889999987,"['인천간석초등학교', '인천상아초등학교', '인천정각초등학교']",3,2758,2688,2.0,0.64,0.0,318.4,medium,2730.0,34,596,340
CG_01212,126.71617830000048,37.45562889999987,"['인천간석초등학교', '인천상아초등학교', '인천정각초등학교']",3,2758,2688,2.0,0.64,0.0,318.4,medium,2730.0,35,594,332
CG_01214,126.71617830000048,37.460128899999866,"['인천간석초등학교', '인천상아초등학교', '인천정각초등학교']",3,2758,2688,2.0,0.64,0.0,318.4,medium,2730.0,36,591,329
CG_01187,126.71392830000048,37.45562889999987,"['인천간석초등학교', '인천상아초등학교', '인천정각초등학교']",3,2758,2688,2.0,0.64,0.0,318.4,medium,2730.0,37,596,336
CG_01411,126.7296783000005,37.460128899999866,"['인천만수북초등학교', '인천새말초등학교', '인천동부초등학교']",3,2697,2760,2.0,1.059,0.667,224.133,medium,2722.2,38,425,240
CG_00336,126.65317830000038,37.4263789,"['인천옥련초등학교', '인천능허대초등학교', '인천축현초등학교', '인천송도초등학교']",4,2720,2660,2.0,0.899,1.0,241.675,medium,2696.0,39,644,822
CG_00262,126.64417830000036,37.47137889999985,"['인천서림초등학교', '인천창영초등학교', '인천동명초등학교', '영화초등학교']",4,1770,1820,1.0,0.163,0.0,377.125,high,2685.0,40,180,134
CG_00453,126.6644283000004,37.51637889999978,"['인천신현초등학교', '인천신현북초등학교']",2,1684,1671,1.0,0.0,0.0,407.05,high,2518.2,41,531,676
CG_00573,126.6711783000004,37.51637889999978,"['인천신현초등학교', '인천신현북초등학교']",2,1684,1671,1.0,0.0,0.0,407.05,high,2518.2,42,518,665
CG_00574,126.6711783000004,37.518628899999776,"['인천신현초등학교', '인천신현북초등학교']",2,1684,1671,1.0,0.0,0.0,407.05,high,2518.2,43,564,665
CG_00484,126.6666783000004,37.51637889999978,"['인천신현초등학교', '인천신현북초등학교']",2,1684,1671,1.0,0.0,0.0,407.05,high,2518.2,44,531,672
CG_00522,126.6689283000004,37.51412889999978,"['인천신현초등학교', '인천신현북초등학교']",2,1684,1671,1.0,0.0,0.0,407.05,high,2518.2,45,490,681
CG_00523,126.6689283000004,37.51637889999978,"['인천신현초등학교', '인천신현북초등학교']",2,1684,1671,1.0,0.0,0.0,407.05,high,2518.2,46,522,680
CG_01499,126.73417830000051,37.493878899999814,"['인천부개서초등학교', '인천부흥초등학교']",2,2461,2553,3.0,1.31,0.0,197.05,low,2497.8,47,825,826
CG_01460,126.7319283000005,37.493878899999814,"['인천부개서초등학교', '인천부흥초등학교']",2,2461,2553,3.0,1.31,0.0,197.05,low,2497.8,48,822,823
CG_01046,126.70492830000046,37.50962889999979,"['인천부마초등학교', '인천산곡북초등학교']",2,1645,1689,1.0,0.265,0.0,636.7,high,2493.9,49,398,269
CG_01506,126.73417830000051,37.532128899999755,"['인천화전초등학교', '인천작동초등학교', '인천부현초등학교']",3,2464,2478,2.0,0.221,0.0,388.0,medium,2469.6,50,430,240
CG_00280,126.64642830000037,37.47587889999984,"['인천서림초등학교', '인천서흥초등학교', '인천동명초등학교']",3,1621,1639,1.0,0.0,0.0,456.0,high,2442.3,51,209,144
CG_00245,126.64192830000036,37.47812889999984,"['인천서림초등학교', '인천서흥초등학교', '인천동명초등학교']",3,1621,1639,1.0,0.0,0.0,456.0,high,2442.3,52,209,150
CG_00265,126.64417830000036,37.47812889999984,"['인천서림초등학교', '인천서흥초등학교', '인천동명초등학교']",3,1621,1639,1.0,0.0,0.0,456.0,high,2442.3,53,209,144
CG_00264,126.64417830000036,37.47587889999984,"['인천서림초등학교', '인천서흥초등학교', '인천동명초등학교']",3,1621,1639,1.0,0.0,0.0,456.0,high,2442.3,54,209,144
CG_00335,126.65317830000038,37.4241289,"['인천옥련초등학교', '인천능허대초등학교', '인천축현초등학교']",3,2465,2401,2.0,1.06,1.333,247.567,medium,2439.4,55,555,628
CG_00312,126.65092830000037,37.4241289,"['인천옥련초등학교', '인천능허대초등학교', '인천축현초등학교']",3,2465,2401,2.0,1.06,1.333,247.567,medium,2439.4,56,555,628
CG_00311,126.65092830000037,37.4218789,"['인천옥련초등학교', '인천능허대초등학교', '인천축현초등학교']",3,2465,2401,2.0,1.06,1.333,247.567,medium,2439.4,57,555,575
CG_01322,126.72292830000049,37.49612889999981,"['인천부평동초등학교', '인천부평서초등학교']",2,2414,2352,2.0,0.347,0.0,356.5,medium,2389.2,58,1140,914
CG_01292,126.72067830000049,37.49612889999981,"['인천부평동초등학교', '인천부평서초등학교']",2,2414,2352,2.0,0.347,0.0,356.5,medium,2389.2,59,1125,793
CG_01352,126.7251783000005,37.49837889999981,"['인천부평동초등학교', '인천부평서초등학교']",2,2414,2352,2.0,0.347,0.0,356.5,medium,2389.2,60,1177,967
CG_01351,126.7251783000005,37.49612889999981,"['인천부평동초등학교', '인천부평서초등학교']",2,2414,2352,2.0,0.347,0.0,356.5,medium,2389.2,61,1145,917
CG_01387,126.7274283000005,37.5028788999998,"['인천개흥초등학교', '인천부평동초등학교']",2,2286,2335,2.0,0.621,0.0,314.5,medium,2305.6,62,771,603
CG_01558,126.73867830000052,37.48937889999982,"['인천부개초등학교', '인천부개서초등학교']",2,2240,2315,2.0,1.148,0.0,268.95,medium,2270.0,63,878,700
CG_01530,126.73642830000051,37.48937889999982,"['인천부개초등학교', '인천부개서초등학교']",2,2240,2315,2.0,1.148,0.0,268.95,medium,2270.0,64,878,700
CG_01343,126.7251783000005,37.460128899999866,"['인천인동초등학교', '인천동부초등학교']",2,2215,2246,2.0,0.447,1.0,181.75,medium,2227.4,65,493,259
CG_01345,126.7251783000005,37.46462889999986,"['인천인동초등학교', '인천동부초등학교']",2,2215,2246,2.0,0.447,1.0,181.75,medium,2227.4,66,374,225
CG_01344,126.7251783000005,37.46237889999986,"['인천인동초등학교', '인천동부초등학교']",2,2215,2246,2.0,0.447,1.0,181.75,medium,2227.4,67,493,259
CG_01315,126.72292830000049,37.46237889999986,"['인천인동초등학교', '인천동부초등학교']",2,2215,2246,2.0,0.447,1.0,181.75,medium,2227.4,68,488,259
CG_01316,126.72292830000049,37.46462889999986,"['인천인동초등학교', '인천동부초등학교']",2,2215,2246,2.0,0.447,1.0,181.75,medium,2227.4,69,369,225
CG_01221,126.71617830000048,37.52987889999976,"['인천효성동초등학교', '인천명현초등학교', '인천효성남초등학교']",3,2203,2246,2.0,1.401,0.0,248.0,medium,2220.2,70,316,184
CG_01222,126.71617830000048,37.532128899999755,"['인천효성동초등학교', '인천명현초등학교', '인천효성남초등학교']",3,2203,2246,2.0,1.401,0.0,248.0,medium,2220.2,71,321,184
CG_01167,126.71167830000047,37.52987889999976,"['인천효성동초등학교', '인천명현초등학교', '인천효성남초등학교']",3,2203,2246,2.0,1.401,0.0,248.0,medium,2220.2,72,259,117
CG_01195,126.71392830000048,37.52987889999976,"['인천효성동초등학교', '인천명현초등학교', '인천효성남초등학교']",3,2203,2246,2.0,1.401,0.0,248.0,medium,2220.2,73,317,183
CG_00969,126.70042830000045,37.46462889999986,"['인천주원초등학교', '인천경원초등학교', '인천석정초등학교']",3,2171,2279,2.0,0.848,0.333,143.333,medium,2214.2,74,374,282
CG_00937,126.69817830000045,37.46462889999986,"['인천주원초등학교', '인천경원초등학교', '인천석정초등학교']",3,2171,2279,2.0,0.848,0.333,143.333,medium,2214.2,75,408,301
CG_01246,126.71842830000048,37.45787889999987,"['인천간석초등학교', '인천정각초등학교']",2,2222,2166,3.0,0.96,0.0,260.6,low,2199.6,76,571,267
CG_01494,126.73417830000051,37.48262889999983,"['인천부개초등학교', '인천동수초등학교']",2,2123,2280,2.0,1.779,0.0,302.45,medium,2185.8,77,595,598
CG_01528,126.73642830000051,37.48487889999983,"['인천부개초등학교', '인천동수초등학교']",2,2123,2280,2.0,1.779,0.0,302.45,medium,2185.8,78,802,783
CG_01495,126.73417830000051,37.48487889999983,"['인천부개초등학교', '인천동수초등학교']",2,2123,2280,2.0,1.779,0.0,302.45,medium,2185.8,79,800,810
CG_01456,126.7319283000005,37.48487889999983,"['인천부개초등학교', '인천동수초등학교']",2,2123,2280,2.0,1.779,0.0,302.45,medium,2185.8,80,799,808
CG_01496,126.73417830000051,37.487128899999824,"['인천부개초등학교', '인천동수초등학교']",2,2123,2280,2.0,1.779,0.0,302.45,medium,2185.8,81,816,861
CG_00263,126.64417830000036,37.473628899999845,"['인천서림초등학교', '인천동명초등학교', '영화초등학교']",3,1432,1472,1.0,0.112,0.0,488.367,high,2172.0,82,209,128
CG_01248,126.71842830000048,37.46237889999986,"['인천간석초등학교', '인천인동초등학교']",2,2189,2133,3.0,0.766,0.0,200.65,low,2166.6,83,521,267
CG_01215,126.71617830000048,37.46237889999986,"['인천간석초등학교', '인천인동초등학교']",2,2189,2133,3.0,0.766,0.0,200.65,low,2166.6,84,563,312
CG_00313,126.65092830000037,37.4263789,"['인천옥련초등학교', '인천능허대초등학교']",2,2178,2122,2.0,0.577,2.0,223.6,medium,2155.6,85,881,882
CG_00291,126.64867830000037,37.4263789,"['인천옥련초등학교', '인천능허대초등학교']",2,2178,2122,2.0,0.577,2.0,223.6,medium,2155.6,86,1101,1027
CG_00292,126.64867830000037,37.4286289,"['인천옥련초등학교', '인천능허대초등학교']",2,2178,2122,2.0,0.577,2.0,223.6,medium,2155.6,87,1058,1027
CG_00276,126.64642830000037,37.4263789,"['인천옥련초등학교', '인천능허대초등학교']",2,2178,2122,2.0,0.577,2.0,223.6,medium,2155.6,88,1101,1027
CG_00290,126.64867830000037,37.4241289,"['인천옥련초등학교', '인천능허대초등학교']",2,2178,2122,2.0,0.577,2.0,223.6,medium,2155.6,89,1118,1054
CG_00289,126.64867830000037,37.4218789,"['인천옥련초등학교', '인천능허대초등학교']",2,2178,2122,2.0,0.577,2.0,223.6,medium,2155.6,90,1118,1001
CG_00275,126.64642830000037,37.4241289,"['인천옥련초등학교', '인천능허대초등학교']",2,2178,2122,2.0,0.577,2.0,223.6,medium,2155.6,91,1118,1054
CG_00274,126.64642830000037,37.4218789,"['인천옥련초등학교', '인천능허대초등학교']",2,2178,2122,2.0,0.577,2.0,223.6,medium,2155.6,92,1118,1001
CG_00256,126.64417830000036,37.4241289,"['인천옥련초등학교', '인천능허대초등학교']",2,2178,2122,2.0,0.577,2.0,223.6,medium,2155.6,93,1118,1054
CG_01412,126.7296783000005,37.46237889999986,"['인천새말초등학교', '인천동부초등학교']",2,2105,2139,2.0,1.588,1.0,144.2,medium,2118.6,94,261,128
CG_01557,126.73867830000052,37.487128899999824,"['인천부개초등학교', '인천일신초등학교']",2,1984,2130,2.0,0.633,0.0,262.15,medium,2042.4,95,781,846
CG_01556,126.73867830000052,37.48487889999983,"['인천부개초등학교', '인천일신초등학교']",2,1984,2130,2.0,0.633,0.0,262.15,medium,2042.4,96,757,794
CG_01555,126.73867830000052,37.48262889999983,"['인천부개초등학교', '인천일신초등학교']",2,1984,2130,2.0,0.633,0.0,262.15,medium,2042.4,97,527,606
CG_01598,126.74317830000052,37.48487889999983,"['인천부개초등학교', '인천일신초등학교']",2,1984,2130,2.0,0.633,0.0,262.15,medium,2042.4,98,444,377
CG_01579,126.74092830000052,37.48487889999983,"['인천부개초등학교', '인천일신초등학교']",2,1984,2130,2.0,0.633,0.0,262.15,medium,2042.4,99,760,745
CG_01580,126.74092830000052,37.487128899999824,"['인천부개초등학교', '인천일신초등학교']",2,1984,2130,2.0,0.633,0.0,262.15,medium,2042.4,100,779,796
CG_01599,126.74317830000052,37.487128899999824,"['인천부개초등학교', '인천일신초등학교']",2,1984,2130,2.0,0.633,0.0,262.15,medium,2042.4,101,463,428
CG_01578,126.74092830000052,37.48262889999983,"['인천부개초등학교', '인천일신초등학교']",2,1984,2130,2.0,0.633,0.0,262.15,medium,2042.4,102,542,606
CG_01491,126.73417830000051,37.45787889999987,"['인천새말초등학교', '인천조동초등학교', '인천인수초등학교']",3,2054,2000,3.0,2.555,0.667,252.2,low,2032.4,103,295,185
CG_01524,126.73642830000051,37.45787889999987,"['인천새말초등학교', '인천조동초등학교', '인천인수초등학교']",3,2054,2000,3.0,2.555,0.667,252.2,low,2032.4,104,297,173
CG_01399,126.7274283000005,37.538878899999744,"['인천안남초등학교', '인천작전초등학교', '인천부현초등학교']",3,2013,1960,2.0,1.445,0.0,363.333,medium,1991.8,105,309,225
CG_01438,126.7296783000005,37.538878899999744,"['인천안남초등학교', '인천작전초등학교', '인천부현초등학교']",3,2013,1960,2.0,1.445,0.0,363.333,medium,1991.8,106,296,204
CG_01253,126.71842830000048,37.49162889999982,"['인천부평남초등학교', '인천부평서초등학교']",2,2009,1958,2.0,0.125,0.0,351.5,medium,1988.6,107,791,577
CG_01163,126.71167830000047,37.50737889999979,"['인천마장초등학교', '인천미산초등학교']",2,1332,1299,1.0,0.0,0.0,991.35,high,1978.2,108,432,245
CG_01161,126.71167830000047,37.5028788999998,"['인천마장초등학교', '인천미산초등학교']",2,1332,1299,1.0,0.0,0.0,991.35,high,1978.2,109,494,286
CG_01162,126.71167830000047,37.5051288999998,"['인천마장초등학교', '인천미산초등학교']",2,1332,1299,1.0,0.0,0.0,991.35,high,1978.2,110,382,286
CG_01191,126.71392830000048,37.5051288999998,"['인천마장초등학교', '인천미산초등학교']",2,1332,1299,1.0,0.0,0.0,991.35,high,1978.2,111,360,301
CG_00978,126.70042830000045,37.5051288999998,"['인천부마초등학교', '인천산곡초등학교']",2,1264,1357,1.0,0.0,0.0,500.7,high,1951.8,112,405,408
CG_01011,126.70267830000046,37.50737889999979,"['인천부마초등학교', '인천산곡초등학교']",2,1264,1357,1.0,0.0,0.0,500.7,high,1951.8,113,522,417
CG_00979,126.70042830000045,37.50737889999979,"['인천부마초등학교', '인천산곡초등학교']",2,1264,1357,1.0,0.0,0.0,500.7,high,1951.8,114,410,368
CG_01010,126.70267830000046,37.5051288999998,"['인천부마초등학교', '인천산곡초등학교']",2,1264,1357,1.0,0.0,0.0,500.7,high,1951.8,115,516,457
CG_00221,126.63967830000036,37.47137889999985,"['인천창영초등학교', '인천동명초등학교', '인천송림초등학교', '영화초등학교']",4,1890,1945,2.0,0.42,0.5,265.375,medium,1912.0,116,335,166
CG_00199,126.63742830000035,37.47137889999985,"['인천창영초등학교', '인천동명초등학교', '인천송림초등학교', '영화초등학교']",4,1890,1945,2.0,0.42,0.5,265.375,medium,1912.0,117,335,176
CG_00222,126.63967830000036,37.473628899999845,"['인천창영초등학교', '인천동명초등학교', '인천송림초등학교', '영화초등학교']",4,1890,1945,2.0,0.42,0.5,265.375,medium,1912.0,118,335,166
CG_00729,126.68017830000042,37.44887889999988,"['인천주안남초등학교', '인천남부초등학교']",2,1851,1948,2.0,0.316,0.0,182.75,medium,1889.8,119,623,412
CG_00730,126.68017830000042,37.45112889999988,"['인천주안남초등학교', '인천남부초등학교']",2,1851,1948,2.0,0.316,0.0,182.75,medium,1889.8,120,629,466
CG_00823,126.68692830000043,37.44887889999988,"['인천관교초등학교', '인천주안남초등학교']",2,1832,1928,2.0,0.759,0.0,130.95,medium,1870.4,121,603,601
CG_00822,126.68692830000043,37.44662889999989,"['인천관교초등학교', '인천주안남초등학교']",2,1832,1928,2.0,0.759,0.0,130.95,medium,1870.4,122,595,630
CG_00841,126.68917830000044,37.44887889999988,"['인천관교초등학교', '인천주안남초등학교']",2,1832,1928,2.0,0.759,0.0,130.95,medium,1870.4,123,621,601
CG_01401,126.7274283000005,37.54337889999974,"['인천안산초등학교', '인천안남초등학교', '인천부평초등학교']",3,1867,1869,2.0,0.37,0.0,313.4,medium,1867.8,124,283,169
CG_00904,126.69592830000045,37.46462889999986,"['인천경원초등학교', '인천석정초등학교']",2,1819,1910,3.0,1.085,0.0,90.5,low,1855.4,125,781,754
CG_00882,126.69367830000044,37.46462889999986,"['인천경원초등학교', '인천석정초등학교']",2,1819,1910,3.0,1.085,0.0,90.5,low,1855.4,126,755,743
CG_01377,126.7274283000005,37.460128899999866,"['인천만수북초등학교', '인천동부초등학교']",2,1790,1876,2.0,0.105,1.0,265.8,medium,1824.4,127,336,246
CG_01542,126.73642830000051,37.54337889999974,"['인천안산초등학교', '인천안남초등학교', '인천병방초등학교']",3,1827,1803,2.0,0.377,0.0,362.367,medium,1817.4,128,255,130
CG_01493,126.73417830000051,37.46237889999986,"['인천새말초등학교', '인천조동초등학교']",2,1778,1732,3.0,2.933,0.0,214.05,low,1759.6,129,244,174
CG_01492,126.73417830000051,37.460128899999866,"['인천새말초등학교', '인천조동초등학교']",2,1778,1732,3.0,2.933,0.0,214.05,low,1759.6,130,244,174
CG_01553,126.73867830000052,37.460128899999866,"['인천새말초등학교', '인천조동초등학교']",2,1778,1732,3.0,2.933,0.0,214.05,low,1759.6,131,280,172
CG_01554,126.73867830000052,37.46237889999986,"['인천새말초등학교', '인천조동초등학교']",2,1778,1732,3.0,2.933,0.0,214.05,low,1759.6,132,280,172
CG_01525,126.73642830000051,37.460128899999866,"['인천새말초등학교', '인천조동초등학교']",2,1778,1732,3.0,2.933,0.0,214.05,low,1759.6,133,251,162
CG_01526,126.73642830000051,37.46237889999986,"['인천새말초등학교', '인천조동초등학교']",2,1778,1732,3.0,2.933,0.0,214.05,low,1759.6,134,251,162
CG_00223,126.63967830000036,37.47587889999984,"['인천서흥초등학교', '인천동명초등학교', '인천송림초등학교']",3,1741,1764,2.0,0.344,0.667,307.0,medium,1750.2,135,247,133
CG_00455,126.6644283000004,37.52087889999977,"['인천가현초등학교', '인천신현북초등학교']",2,1768,1723,2.0,0.0,0.5,226.0,medium,1750.0,136,844,1026
CG_00486,126.6666783000004,37.52087889999977,"['인천가현초등학교', '인천신현북초등학교']",2,1768,1723,2.0,0.0,0.5,226.0,medium,1750.0,137,844,1022
CG_00525,126.6689283000004,37.52087889999977,"['인천가현초등학교', '인천신현북초등학교']",2,1768,1723,2.0,0.0,0.5,226.0,medium,1750.0,138,784,1023
CG_01471,126.7319283000005,37.52762889999976,"['인천화전초등학교', '인천작동초등학교']",2,1699,1733,2.0,0.03,0.0,418.5,medium,1712.6,139,350,290
CG_01505,126.73417830000051,37.52987889999976,"['인천화전초등학교', '인천작동초등학교']",2,1699,1733,2.0,0.03,0.0,418.5,medium,1712.6,140,398,269
CG_01537,126.73642830000051,37.52987889999976,"['인천화전초등학교', '인천작동초등학교']",2,1699,1733,2.0,0.03,0.0,418.5,medium,1712.6,141,408,258
CG_01503,126.73417830000051,37.525378899999765,"['인천화전초등학교', '인천작동초등학교']",2,1699,1733,2.0,0.03,0.0,418.5,medium,1712.6,142,386,261
CG_01536,126.73642830000051,37.52762889999976,"['인천화전초등학교', '인천작동초등학교']",2,1699,1733,2.0,0.03,0.0,418.5,medium,1712.6,143,360,252
CG_01472,126.7319283000005,37.52987889999976,"['인천화전초등학교', '인천작동초등학교']",2,1699,1733,2.0,0.03,0.0,418.5,medium,1712.6,144,397,296
CG_01504,126.73417830000051,37.52762889999976,"['인천화전초등학교', '인천작동초등학교']",2,1699,1733,2.0,0.03,0.0,418.5,medium,1712.6,145,351,262
CG_01169,126.71167830000047,37.53437889999975,"['인천효성초등학교', '인천효성동초등학교', '인천명현초등학교']",3,1692,1726,2.0,0.275,0.0,233.0,medium,1705.6,146,284,138
CG_00024,126.55192830000021,37.49162889999982,"['인천영종초등학교', '인천별빛초등학교']",2,1157,1104,1.0,0.0,3.0,389.5,high,1703.7,147,696,628
CG_00020,126.54967830000021,37.48937889999982,"['인천영종초등학교', '인천별빛초등학교']",2,1157,1104,1.0,0.0,3.0,389.5,high,1703.7,148,284,277
CG_00023,126.55192830000021,37.48937889999982,"['인천영종초등학교', '인천별빛초등학교']",2,1157,1104,1.0,0.0,3.0,389.5,high,1703.7,149,688,628
CG_00271,126.64642830000037,37.4016289,"['인천신정초등학교', '인천명선초등학교']",2,1141,1112,1.0,0.281,0.0,594.2,high,1694.1,150,533,703
CG_00287,126.64867830000037,37.4016289,"['인천신정초등학교', '인천명선초등학교']",2,1141,1112,1.0,0.281,0.0,594.2,high,1694.1,151,533,703
CG_00286,126.64867830000037,37.3993789,"['인천신정초등학교', '인천명선초등학교']",2,1141,1112,1.0,0.281,0.0,594.2,high,1694.1,152,567,737
CG_01166,126.71167830000047,37.52762889999976,"['인천명현초등학교', '인천효성남초등학교']",2,1680,1713,3.0,2.101,0.0,232.0,low,1693.2,153,269,182
CG_01190,126.71392830000048,37.46237889999986,"['인천간석초등학교', '인천상아초등학교']",2,1708,1664,2.0,0.424,0.0,309.7,medium,1690.4,154,534,256
CG_01001,126.70267830000046,37.47137889999985,"['인천동암초등학교', '인천십정초등학교']",2,1629,1748,3.0,1.186,0.0,228.5,low,1676.6,155,404,354
CG_01002,126.70267830000046,37.473628899999845,"['인천동암초등학교', '인천십정초등학교']",2,1629,1748,3.0,1.186,0.0,228.5,low,1676.6,156,403,354
CG_00279,126.64642830000037,37.473628899999845,"['인천서림초등학교', '인천동명초등학교']",2,1103,1134,1.0,0.0,0.0,580.0,high,1673.1,157,207,145
CG_00482,126.6666783000004,37.511878899999786,"['인천신현초등학교', '인천신석초등학교']",2,1101,1114,1.0,0.0,0.0,361.05,high,1659.3,158,578,691
