학교ID,학교명,gu,current_students_2025,forecast_2029,forecast_2031,predicted_2029,predicted_2031,cohort_change_2029,cohort_change_2031,selected_model,model_version,validation_scheme,one_year_r2,one_year_mae,mid_term_r2,mid_term_mae
B000002980,인천관교초등학교,미추홀구,431,283,222,283.0,222.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002983,인천남부초등학교,미추홀구,349,191,123,191.0,123.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002986,인천대화초등학교,미추홀구,366,253,223,253.0,223.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002978,인천도화초등학교,미추홀구,843,707,638,707.0,638.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002979,인천문학초등학교,미추홀구,551,400,332,400.0,332.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002977,인천백학초등학교,미추홀구,297,243,287,243.0,287.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002985,인천서화초등학교,미추홀구,1341,1467,1509,1467.0,1509.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002982,인천석암초등학교,미추홀구,902,940,938,940.0,938.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002971,인천숭의초등학교,미추홀구,1154,1039,968,1039.0,968.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002984,인천승학초등학교,미추홀구,341,220,165,220.0,165.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002992,인천연학초등학교,미추홀구,371,438,442,438.0,442.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002973,인천용일초등학교,미추홀구,366,250,199,250.0,199.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002972,인천용정초등학교,미추홀구,214,240,249,240.0,249.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025512,인천용학초등학교,미추홀구,1192,1119,1100,1119.0,1100.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002975,인천용현남초등학교,미추홀구,1149,1020,998,1020.0,998.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002974,인천용현초등학교,미추홀구,1403,1415,1429,1415.0,1429.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002991,인천인주초등학교,미추홀구,418,251,168,251.0,168.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002989,인천주안남초등학교,미추홀구,426,303,247,303.0,247.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002987,인천주안북초등학교,미추홀구,362,309,287,309.0,287.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025677,인천주안초등학교,미추홀구,869,956,988,956.0,988.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002976,인천학산초등학교,미추홀구,835,682,618,682.0,618.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002990,인천학익초등학교,미추홀구,369,278,227,278.0,227.0,0.90451993467452,0.8662626373940179,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003011,인천갈산초등학교,부평구,190,110,68,110.0,68.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003024,인천갈월초등학교,부평구,474,327,262,327.0,262.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003043,인천개흥초등학교,부평구,316,235,206,235.0,206.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003015,인천구산초등학교,부평구,285,181,143,181.0,143.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003046,인천굴포초등학교,부평구,749,543,444,543.0,444.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003021,인천금마초등학교,부평구,273,173,129,173.0,129.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003009,인천대정초등학교,부평구,471,228,119,228.0,119.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003026,인천동수초등학교,부평구,617,546,514,546.0,514.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003040,인천동암초등학교,부평구,295,209,191,209.0,191.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003008,인천마곡초등학교,부평구,119,222,220,222.0,220.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003042,인천마장초등학교,부평구,543,393,335,393.0,335.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003034,인천미산초등학교,부평구,219,142,102,142.0,102.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003039,인천백운초등학교,부평구,478,374,333,374.0,333.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003018,인천부개서초등학교,부평구,1054,1173,1174,1173.0,1174.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003025,인천부개초등학교,부평구,195,273,225,273.0,225.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003007,인천부곡초등학교,부평구,912,598,454,598.0,454.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003019,인천부광초등학교,부평구,350,311,285,311.0,285.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003017,인천부내초등학교,부평구,555,396,324,396.0,324.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003033,인천부마초등학교,부평구,654,520,461,520.0,461.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003027,인천부원초등학교,부평구,602,447,368,447.0,368.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003016,인천부일초등학교,부평구,276,205,190,205.0,190.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003030,인천부평남초등학교,부평구,768,591,524,591.0,524.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003029,인천부평동초등학교,부평구,831,741,675,741.0,675.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003023,인천부평북초등학교,부평구,282,230,203,230.0,203.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003006,인천부평서초등학교,부평구,687,548,494,548.0,494.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003028,인천부흥초등학교,부평구,1016,1003,992,1003.0,992.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003035,인천산곡남초등학교,부평구,417,270,213,270.0,213.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003031,인천산곡북초등학교,부평구,515,530,553,530.0,553.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003032,인천산곡초등학교,부평구,427,504,504,504.0,504.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003044,인천삼산초등학교,부평구,502,408,355,408.0,355.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003022,인천상정초등학교,부평구,288,386,370,386.0,370.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003036,인천신촌초등학교,부평구,328,312,306,312.0,306.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003038,인천십정초등학교,부평구,179,179,201,179.0,201.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003013,인천영선초등학교,부평구,612,454,368,454.0,368.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003041,인천용마초등학교,부평구,495,456,422,456.0,422.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003020,인천일신초등학교,부평구,278,210,191,210.0,191.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003014,인천진산초등학교,부평구,207,72,32,72.0,32.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003010,인천청천초등학교,부평구,1019,1107,1267,1107.0,1267.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003037,인천하정초등학교,부평구,470,719,761,719.0,761.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003045,인천한길초등학교,부평구,447,278,197,278.0,197.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003012,인천후정초등학교,부평구,297,154,87,154.0,87.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003047,한일초등학교,부평구,317,339,345,339.0,345.0,0.8233957749403983,0.7542296860976732,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003148,인천가림초등학교,서구,198,150,121,150.0,121.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003162,인천가석초등학교,서구,209,94,43,94.0,43.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000026333,인천가원초등학교,서구,1558,1564,1541,1564.0,1541.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003164,인천가정초등학교,서구,664,548,491,548.0,491.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003163,인천가좌초등학교,서구,384,245,191,245.0,191.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003168,인천가현초등학교,서구,2044,2154,2183,2154.0,2183.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003137,인천간재울초등학교,서구,996,818,700,818.0,700.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003150,인천건지초등학교,서구,209,125,92,125.0,92.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003152,인천검단초등학교,서구,680,539,470,539.0,470.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003171,인천검암초등학교,서구,198,112,67,112.0,67.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003134,인천경명초등학교,서구,891,551,365,551.0,365.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003138,인천경서초등학교,서구,568,418,345,418.0,345.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025751,인천경연초등학교,서구,1017,1333,1338,1333.0,1338.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003135,인천공촌초등학교,서구,205,73,31,73.0,31.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003161,인천금곡초등학교,서구,269,183,152,183.0,152.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003151,인천능내초등학교,서구,545,373,296,373.0,296.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003157,인천단봉초등학교,서구,734,592,533,592.0,533.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003165,인천당하초등학교,서구,699,412,245,412.0,245.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025752,인천도담초등학교,서구,488,496,442,496.0,442.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003166,인천마전초등학교,서구,633,443,342,443.0,342.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003155,인천목향초등학교,서구,484,323,253,323.0,253.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003159,인천발산초등학교,서구,696,544,501,544.0,501.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000026332,인천백석초등학교,서구,806,657,574,657.0,574.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003146,인천봉수초등학교,서구,1216,1714,1797,1714.0,1797.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003149,인천봉화초등학교,서구,298,222,183,222.0,183.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003154,인천불로초등학교,서구,658,508,444,508.0,444.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003170,인천서곶초등학교,서구,426,275,205,275.0,205.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003167,인천석남서초등학교,서구,321,193,148,193.0,148.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003144,인천석남초등학교,서구,454,290,221,290.0,221.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000026471,인천신검단초등학교,서구,0,49,50,48.664486,49.64887,1.060812779691576,1.0833372217020765,fallback_new_school_proxy,school_enrollment_model1_walk_forward_recursive_20260418_with_new_school_fallback,proxy_fallback,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003143,인천신석초등학교,서구,277,147,96,147.0,96.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003147,인천신현북초등학교,서구,360,269,219,269.0,219.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003169,인천신현초등학교,서구,249,179,172,179.0,172.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003142,인천심곡초등학교,서구,195,74,31,74.0,31.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000026466,인천아라초등학교,서구,1154,1359,1393,1359.0,1393.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000026468,인천아람초등학교,서구,907,1409,1403,1409.0,1403.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003141,인천양지초등학교,서구,243,150,105,150.0,105.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
